service_id,date,exception_type
Sat3-51-881-aus,20240304,2
Sat3-51-881-aus,20240318,2
Sat3-51-881-aus,20240325,2
Sat3-51-881-aus,20240330,2
Sat3-51-881-aus,20240401,2
Sat3-51-881-aus,20240406,2
Sat3-51-881-aus,20240408,2
Sat3-51-881-aus,20240413,2
Sat3-51-881-aus,20240415,2
Sat3-51-881-aus,20240420,2
Sat3-51-881-aus,20240422,2
Sat3-51-881-aus,20240427,2
Sat3-51-881-aus,20240429,2
Sat3-51-881-aus,20240504,2
Sat3-51-881-aus,20240506,2
Sat3-51-881-aus,20240511,2
Sat3-51-881-aus,20240513,2
Sat3-51-881-aus,20240518,2
Sat3-51-881-aus,20240520,2
Sat3-51-881-aus,20240525,2
Sat3-51-890-aus,20240226,2
Sat3-51-890-aus,20240304,2
Sat3-51-890-aus,20240318,2
Sat3-51-890-aus,20240325,2
Sat3-51-890-aus,20240330,2
Sat3-51-890-aus,20240401,2
Sat3-51-890-aus,20240406,2
Sat3-51-890-aus,20240408,2
Sat3-51-890-aus,20240413,2
Sat3-51-890-aus,20240415,2
Sat3-51-890-aus,20240420,2
Sat3-51-890-aus,20240422,2
Sat3-51-890-aus,20240427,2
Sat3-51-890-aus,20240429,2
Sat3-51-890-aus,20240504,2
Sat3-51-890-aus,20240506,2
Sat3-51-890-aus,20240511,2
Sat3-51-890-aus,20240513,2
Sat3-51-890-aus,20240518,2
Sat3-51-890-aus,20240520,2
Sat3-51-890-aus,20240525,2
Sat3-51-891-aus,20240226,2
Sat3-51-891-aus,20240304,2
Sat3-51-891-aus,20240318,2
Sat3-51-891-aus,20240325,2
Sat3-51-891-aus,20240330,2
Sat3-51-891-aus,20240401,2
Sat3-51-891-aus,20240406,2
Sat3-51-891-aus,20240408,2
Sat3-51-891-aus,20240413,2
Sat3-51-891-aus,20240415,2
Sat3-51-891-aus,20240420,2
Sat3-51-891-aus,20240422,2
Sat3-51-891-aus,20240427,2
Sat3-51-891-aus,20240429,2
Sat3-51-891-aus,20240504,2
Sat3-51-891-aus,20240506,2
Sat3-51-891-aus,20240511,2
Sat3-51-891-aus,20240513,2
Sat3-51-891-aus,20240518,2
Sat3-51-891-aus,20240520,2
Sat3-51-891-aus,20240525,2
Sat3-51-892-aus,20240226,2
Sat3-51-892-aus,20240304,2
Sat3-51-892-aus,20240318,2
Sat3-51-892-aus,20240325,2
Sat3-51-892-aus,20240330,2
Sat3-51-892-aus,20240401,2
Sat3-51-892-aus,20240406,2
Sat3-51-892-aus,20240408,2
Sat3-51-892-aus,20240413,2
Sat3-51-892-aus,20240415,2
Sat3-51-892-aus,20240420,2
Sat3-51-892-aus,20240422,2
Sat3-51-892-aus,20240427,2
Sat3-51-892-aus,20240429,2
Sat3-51-892-aus,20240504,2
Sat3-51-892-aus,20240506,2
Sat3-51-892-aus,20240511,2
Sat3-51-892-aus,20240513,2
Sat3-51-892-aus,20240518,2
Sat3-51-892-aus,20240520,2
Sat3-51-892-aus,20240525,2
Sat3-51-893-aus,20240226,2
Sat3-51-893-aus,20240304,2
Sat3-51-893-aus,20240318,2
Sat3-51-893-aus,20240325,2
Sat3-51-893-aus,20240330,2
Sat3-51-893-aus,20240401,2
Sat3-51-893-aus,20240406,2
Sat3-51-893-aus,20240408,2
Sat3-51-893-aus,20240413,2
Sat3-51-893-aus,20240415,2
Sat3-51-893-aus,20240420,2
Sat3-51-893-aus,20240422,2
Sat3-51-893-aus,20240427,2
Sat3-51-893-aus,20240429,2
Sat3-51-893-aus,20240504,2
Sat3-51-893-aus,20240506,2
Sat3-51-893-aus,20240511,2
Sat3-51-893-aus,20240513,2
Sat3-51-893-aus,20240518,2
Sat3-51-893-aus,20240520,2
Sat3-51-893-aus,20240525,2
Sat3-51-894-aus,20240226,2
Sat3-51-894-aus,20240304,2
Sat3-51-894-aus,20240318,2
Sat3-51-894-aus,20240325,2
Sat3-51-894-aus,20240330,2
Sat3-51-894-aus,20240401,2
Sat3-51-894-aus,20240406,2
Sat3-51-894-aus,20240408,2
Sat3-51-894-aus,20240413,2
Sat3-51-894-aus,20240415,2
Sat3-51-894-aus,20240420,2
Sat3-51-894-aus,20240422,2
Sat3-51-894-aus,20240427,2
Sat3-51-894-aus,20240429,2
Sat3-51-894-aus,20240504,2
Sat3-51-894-aus,20240506,2
Sat3-51-894-aus,20240511,2
Sat3-51-894-aus,20240513,2
Sat3-51-894-aus,20240518,2
Sat3-51-894-aus,20240520,2
Sat3-51-894-aus,20240525,2
Sat3-51-895-aus,20240226,2
Sat3-51-895-aus,20240304,2
Sat3-51-895-aus,20240318,2
Sat3-51-895-aus,20240325,2
Sat3-51-895-aus,20240330,2
Sat3-51-895-aus,20240401,2
Sat3-51-895-aus,20240406,2
Sat3-51-895-aus,20240408,2
Sat3-51-895-aus,20240413,2
Sat3-51-895-aus,20240415,2
Sat3-51-895-aus,20240420,2
Sat3-51-895-aus,20240422,2
Sat3-51-895-aus,20240427,2
Sat3-51-895-aus,20240429,2
Sat3-51-895-aus,20240504,2
Sat3-51-895-aus,20240506,2
Sat3-51-895-aus,20240511,2
Sat3-51-895-aus,20240513,2
Sat3-51-895-aus,20240518,2
Sat3-51-895-aus,20240520,2
Sat3-51-895-aus,20240525,2
Sat3-51-897-aus,20240226,2
Sat3-51-897-aus,20240304,2
Sat3-51-897-aus,20240318,2
Sat3-51-897-aus,20240325,2
Sat3-51-897-aus,20240330,2
Sat3-51-897-aus,20240401,2
Sat3-51-897-aus,20240406,2
Sat3-51-897-aus,20240408,2
Sat3-51-897-aus,20240413,2
Sat3-51-897-aus,20240415,2
Sat3-51-897-aus,20240420,2
Sat3-51-897-aus,20240422,2
Sat3-51-897-aus,20240427,2
Sat3-51-897-aus,20240429,2
Sat3-51-897-aus,20240504,2
Sat3-51-897-aus,20240506,2
Sat3-51-897-aus,20240511,2
Sat3-51-897-aus,20240513,2
Sat3-51-897-aus,20240518,2
Sat3-51-897-aus,20240520,2
Sat3-51-897-aus,20240525,2
Sat3-51-898-aus,20240226,2
Sat3-51-898-aus,20240304,2
Sat3-51-898-aus,20240318,2
Sat3-51-898-aus,20240325,2
Sat3-51-898-aus,20240330,2
Sat3-51-898-aus,20240401,2
Sat3-51-898-aus,20240406,2
Sat3-51-898-aus,20240408,2
Sat3-51-898-aus,20240413,2
Sat3-51-898-aus,20240415,2
Sat3-51-898-aus,20240420,2
Sat3-51-898-aus,20240422,2
Sat3-51-898-aus,20240427,2
Sat3-51-898-aus,20240429,2
Sat3-51-898-aus,20240504,2
Sat3-51-898-aus,20240506,2
Sat3-51-898-aus,20240511,2
Sat3-51-898-aus,20240513,2
Sat3-51-898-aus,20240518,2
Sat3-51-898-aus,20240520,2
Sat3-51-898-aus,20240525,2
Sat3-82-150-aus,20240226,2
Sat3-82-150-aus,20240304,2
Sat3-82-150-aus,20240318,2
Sat3-82-150-aus,20240325,2
Sat3-82-150-aus,20240330,2
Sat3-82-150-aus,20240401,2
Sat3-82-150-aus,20240406,2
Sat3-82-150-aus,20240408,2
Sat3-82-150-aus,20240413,2
Sat3-82-150-aus,20240415,2
Sat3-82-150-aus,20240420,2
Sat3-82-150-aus,20240422,2
Sat3-82-150-aus,20240427,2
Sat3-82-150-aus,20240429,2
Sat3-82-150-aus,20240504,2
Sat3-82-150-aus,20240506,2
Sat3-82-150-aus,20240511,2
Sat3-82-150-aus,20240513,2
Sat3-82-150-aus,20240518,2
Sat3-82-150-aus,20240520,2
Sat3-82-150-aus,20240525,2
Sat3-82-151-aus,20240226,2
Sat3-82-151-aus,20240304,2
Sat3-82-151-aus,20240318,2
Sat3-82-151-aus,20240325,2
Sat3-82-151-aus,20240330,2
Sat3-82-151-aus,20240401,2
Sat3-82-151-aus,20240406,2
Sat3-82-151-aus,20240408,2
Sat3-82-151-aus,20240413,2
Sat3-82-151-aus,20240415,2
Sat3-82-151-aus,20240420,2
Sat3-82-151-aus,20240422,2
Sat3-82-151-aus,20240427,2
Sat3-82-151-aus,20240429,2
Sat3-82-151-aus,20240504,2
Sat3-82-151-aus,20240506,2
Sat3-82-151-aus,20240511,2
Sat3-82-151-aus,20240513,2
Sat3-82-151-aus,20240518,2
Sat3-82-151-aus,20240520,2
Sat3-82-151-aus,20240525,2
Sat3-82-152-aus,20240226,2
Sat3-82-152-aus,20240304,2
Sat3-82-152-aus,20240318,2
Sat3-82-152-aus,20240325,2
Sat3-82-152-aus,20240330,2
Sat3-82-152-aus,20240401,2
Sat3-82-152-aus,20240406,2
Sat3-82-152-aus,20240408,2
Sat3-82-152-aus,20240413,2
Sat3-82-152-aus,20240415,2
Sat3-82-152-aus,20240420,2
Sat3-82-152-aus,20240422,2
Sat3-82-152-aus,20240427,2
Sat3-82-152-aus,20240429,2
Sat3-82-152-aus,20240504,2
Sat3-82-152-aus,20240506,2
Sat3-82-152-aus,20240511,2
Sat3-82-152-aus,20240513,2
Sat3-82-152-aus,20240518,2
Sat3-82-152-aus,20240520,2
Sat3-82-152-aus,20240525,2
Sat3-82-153-aus,20240226,2
Sat3-82-153-aus,20240304,2
Sat3-82-153-aus,20240318,2
Sat3-82-153-aus,20240325,2
Sat3-82-153-aus,20240330,2
Sat3-82-153-aus,20240401,2
Sat3-82-153-aus,20240406,2
Sat3-82-153-aus,20240408,2
Sat3-82-153-aus,20240413,2
Sat3-82-153-aus,20240415,2
Sat3-82-153-aus,20240420,2
Sat3-82-153-aus,20240422,2
Sat3-82-153-aus,20240427,2
Sat3-82-153-aus,20240429,2
Sat3-82-153-aus,20240504,2
Sat3-82-153-aus,20240506,2
Sat3-82-153-aus,20240511,2
Sat3-82-153-aus,20240513,2
Sat3-82-153-aus,20240518,2
Sat3-82-153-aus,20240520,2
Sat3-82-153-aus,20240525,2
Sat3-82-160-aus,20240226,2
Sat3-82-160-aus,20240304,2
Sat3-82-160-aus,20240318,2
Sat3-82-160-aus,20240325,2
Sat3-82-160-aus,20240330,2
Sat3-82-160-aus,20240401,2
Sat3-82-160-aus,20240406,2
Sat3-82-160-aus,20240408,2
Sat3-82-160-aus,20240413,2
Sat3-82-160-aus,20240415,2
Sat3-82-160-aus,20240420,2
Sat3-82-160-aus,20240422,2
Sat3-82-160-aus,20240427,2
Sat3-82-160-aus,20240429,2
Sat3-82-160-aus,20240504,2
Sat3-82-160-aus,20240506,2
Sat3-82-160-aus,20240511,2
Sat3-82-160-aus,20240513,2
Sat3-82-160-aus,20240518,2
Sat3-82-160-aus,20240520,2
Sat3-82-160-aus,20240525,2
Sat3-82-161-aus,20240226,2
Sat3-82-161-aus,20240304,2
Sat3-82-161-aus,20240318,2
Sat3-82-161-aus,20240325,2
Sat3-82-161-aus,20240330,2
Sat3-82-161-aus,20240401,2
Sat3-82-161-aus,20240406,2
Sat3-82-161-aus,20240408,2
Sat3-82-161-aus,20240413,2
Sat3-82-161-aus,20240415,2
Sat3-82-161-aus,20240420,2
Sat3-82-161-aus,20240422,2
Sat3-82-161-aus,20240427,2
Sat3-82-161-aus,20240429,2
Sat3-82-161-aus,20240504,2
Sat3-82-161-aus,20240506,2
Sat3-82-161-aus,20240511,2
Sat3-82-161-aus,20240513,2
Sat3-82-161-aus,20240518,2
Sat3-82-161-aus,20240520,2
Sat3-82-161-aus,20240525,2
Sat3-82-166-aus,20240226,2
Sat3-82-166-aus,20240304,2
Sat3-82-166-aus,20240318,2
Sat3-82-166-aus,20240325,2
Sat3-82-166-aus,20240330,2
Sat3-82-166-aus,20240401,2
Sat3-82-166-aus,20240406,2
Sat3-82-166-aus,20240408,2
Sat3-82-166-aus,20240413,2
Sat3-82-166-aus,20240415,2
Sat3-82-166-aus,20240420,2
Sat3-82-166-aus,20240422,2
Sat3-82-166-aus,20240427,2
Sat3-82-166-aus,20240429,2
Sat3-82-166-aus,20240504,2
Sat3-82-166-aus,20240506,2
Sat3-82-166-aus,20240511,2
Sat3-82-166-aus,20240513,2
Sat3-82-166-aus,20240518,2
Sat3-82-166-aus,20240520,2
Sat3-82-166-aus,20240525,2
Sat3-82-167-aus,20240226,2
Sat3-82-167-aus,20240304,2
Sat3-82-167-aus,20240318,2
Sat3-82-167-aus,20240325,2
Sat3-82-167-aus,20240330,2
Sat3-82-167-aus,20240401,2
Sat3-82-167-aus,20240406,2
Sat3-82-167-aus,20240408,2
Sat3-82-167-aus,20240413,2
Sat3-82-167-aus,20240415,2
Sat3-82-167-aus,20240420,2
Sat3-82-167-aus,20240422,2
Sat3-82-167-aus,20240427,2
Sat3-82-167-aus,20240429,2
Sat3-82-167-aus,20240504,2
Sat3-82-167-aus,20240506,2
Sat3-82-167-aus,20240511,2
Sat3-82-167-aus,20240513,2
Sat3-82-167-aus,20240518,2
Sat3-82-167-aus,20240520,2
Sat3-82-167-aus,20240525,2
Sat3-82-170-aus,20240226,2
Sat3-82-170-aus,20240304,2
Sat3-82-170-aus,20240318,2
Sat3-82-170-aus,20240325,2
Sat3-82-170-aus,20240330,2
Sat3-82-170-aus,20240401,2
Sat3-82-170-aus,20240406,2
Sat3-82-170-aus,20240408,2
Sat3-82-170-aus,20240413,2
Sat3-82-170-aus,20240415,2
Sat3-82-170-aus,20240420,2
Sat3-82-170-aus,20240422,2
Sat3-82-170-aus,20240427,2
Sat3-82-170-aus,20240429,2
Sat3-82-170-aus,20240504,2
Sat3-82-170-aus,20240506,2
Sat3-82-170-aus,20240511,2
Sat3-82-170-aus,20240513,2
Sat3-82-170-aus,20240518,2
Sat3-82-170-aus,20240520,2
Sat3-82-170-aus,20240525,2
Sat3-82-180-aus,20240226,2
Sat3-82-180-aus,20240304,2
Sat3-82-180-aus,20240318,2
Sat3-82-180-aus,20240325,2
Sat3-82-180-aus,20240330,2
Sat3-82-180-aus,20240401,2
Sat3-82-180-aus,20240406,2
Sat3-82-180-aus,20240408,2
Sat3-82-180-aus,20240413,2
Sat3-82-180-aus,20240415,2
Sat3-82-180-aus,20240420,2
Sat3-82-180-aus,20240422,2
Sat3-82-180-aus,20240427,2
Sat3-82-180-aus,20240429,2
Sat3-82-180-aus,20240504,2
Sat3-82-180-aus,20240506,2
Sat3-82-180-aus,20240511,2
Sat3-82-180-aus,20240513,2
Sat3-82-180-aus,20240518,2
Sat3-82-180-aus,20240520,2
Sat3-82-180-aus,20240525,2
Sat3-82-181-aus,20240226,2
Sat3-82-181-aus,20240304,2
Sat3-82-181-aus,20240318,2
Sat3-82-181-aus,20240325,2
Sat3-82-181-aus,20240330,2
Sat3-82-181-aus,20240401,2
Sat3-82-181-aus,20240406,2
Sat3-82-181-aus,20240408,2
Sat3-82-181-aus,20240413,2
Sat3-82-181-aus,20240415,2
Sat3-82-181-aus,20240420,2
Sat3-82-181-aus,20240422,2
Sat3-82-181-aus,20240427,2
Sat3-82-181-aus,20240429,2
Sat3-82-181-aus,20240504,2
Sat3-82-181-aus,20240506,2
Sat3-82-181-aus,20240511,2
Sat3-82-181-aus,20240513,2
Sat3-82-181-aus,20240518,2
Sat3-82-181-aus,20240520,2
Sat3-82-181-aus,20240525,2
Sat3-82-182-aus,20240226,2
Sat3-82-182-aus,20240304,2
Sat3-82-182-aus,20240318,2
Sat3-82-182-aus,20240325,2
Sat3-82-182-aus,20240330,2
Sat3-82-182-aus,20240401,2
Sat3-82-182-aus,20240406,2
Sat3-82-182-aus,20240408,2
Sat3-82-182-aus,20240413,2
Sat3-82-182-aus,20240415,2
Sat3-82-182-aus,20240420,2
Sat3-82-182-aus,20240422,2
Sat3-82-182-aus,20240427,2
Sat3-82-182-aus,20240429,2
Sat3-82-182-aus,20240504,2
Sat3-82-182-aus,20240506,2
Sat3-82-182-aus,20240511,2
Sat3-82-182-aus,20240513,2
Sat3-82-182-aus,20240518,2
Sat3-82-182-aus,20240520,2
Sat3-82-182-aus,20240525,2
Sat3-82-190-aus,20240226,2
Sat3-82-190-aus,20240304,2
Sat3-82-190-aus,20240318,2
Sat3-82-190-aus,20240325,2
Sat3-82-190-aus,20240330,2
Sat3-82-190-aus,20240401,2
Sat3-82-190-aus,20240406,2
Sat3-82-190-aus,20240408,2
Sat3-82-190-aus,20240413,2
Sat3-82-190-aus,20240415,2
Sat3-82-190-aus,20240420,2
Sat3-82-190-aus,20240422,2
Sat3-82-190-aus,20240427,2
Sat3-82-190-aus,20240429,2
Sat3-82-190-aus,20240504,2
Sat3-82-190-aus,20240506,2
Sat3-82-190-aus,20240511,2
Sat3-82-190-aus,20240513,2
Sat3-82-190-aus,20240518,2
Sat3-82-190-aus,20240520,2
Sat3-82-190-aus,20240525,2
Sat3-82-191-aus,20240226,2
Sat3-82-191-aus,20240304,2
Sat3-82-191-aus,20240318,2
Sat3-82-191-aus,20240325,2
Sat3-82-191-aus,20240330,2
Sat3-82-191-aus,20240401,2
Sat3-82-191-aus,20240406,2
Sat3-82-191-aus,20240408,2
Sat3-82-191-aus,20240413,2
Sat3-82-191-aus,20240415,2
Sat3-82-191-aus,20240420,2
Sat3-82-191-aus,20240422,2
Sat3-82-191-aus,20240427,2
Sat3-82-191-aus,20240429,2
Sat3-82-191-aus,20240504,2
Sat3-82-191-aus,20240506,2
Sat3-82-191-aus,20240511,2
Sat3-82-191-aus,20240513,2
Sat3-82-191-aus,20240518,2
Sat3-82-191-aus,20240520,2
Sat3-82-191-aus,20240525,2
Sat3-82-192-aus,20240226,2
Sat3-82-192-aus,20240304,2
Sat3-82-192-aus,20240318,2
Sat3-82-192-aus,20240325,2
Sat3-82-192-aus,20240330,2
Sat3-82-192-aus,20240401,2
Sat3-82-192-aus,20240406,2
Sat3-82-192-aus,20240408,2
Sat3-82-192-aus,20240413,2
Sat3-82-192-aus,20240415,2
Sat3-82-192-aus,20240420,2
Sat3-82-192-aus,20240422,2
Sat3-82-192-aus,20240427,2
Sat3-82-192-aus,20240429,2
Sat3-82-192-aus,20240504,2
Sat3-82-192-aus,20240506,2
Sat3-82-192-aus,20240511,2
Sat3-82-192-aus,20240513,2
Sat3-82-192-aus,20240518,2
Sat3-82-192-aus,20240520,2
Sat3-82-192-aus,20240525,2
Sat3-82-400-aus,20240226,2
Sat3-82-400-aus,20240304,2
Sat3-82-400-aus,20240318,2
Sat3-82-400-aus,20240325,2
Sat3-82-400-aus,20240330,2
Sat3-82-400-aus,20240401,2
Sat3-82-400-aus,20240406,2
Sat3-82-400-aus,20240408,2
Sat3-82-400-aus,20240413,2
Sat3-82-400-aus,20240415,2
Sat3-82-400-aus,20240420,2
Sat3-82-400-aus,20240422,2
Sat3-82-400-aus,20240427,2
Sat3-82-400-aus,20240429,2
Sat3-82-400-aus,20240504,2
Sat3-82-400-aus,20240506,2
Sat3-82-400-aus,20240511,2
Sat3-82-400-aus,20240513,2
Sat3-82-400-aus,20240518,2
Sat3-82-400-aus,20240520,2
Sat3-82-400-aus,20240525,2
Sat3-82-411-aus,20240226,2
Sat3-82-411-aus,20240304,2
Sat3-82-411-aus,20240318,2
Sat3-82-411-aus,20240325,2
Sat3-82-411-aus,20240330,2
Sat3-82-411-aus,20240401,2
Sat3-82-411-aus,20240406,2
Sat3-82-411-aus,20240408,2
Sat3-82-411-aus,20240413,2
Sat3-82-411-aus,20240415,2
Sat3-82-411-aus,20240420,2
Sat3-82-411-aus,20240422,2
Sat3-82-411-aus,20240427,2
Sat3-82-411-aus,20240429,2
Sat3-82-411-aus,20240504,2
Sat3-82-411-aus,20240506,2
Sat3-82-411-aus,20240511,2
Sat3-82-411-aus,20240513,2
Sat3-82-411-aus,20240518,2
Sat3-82-411-aus,20240520,2
Sat3-82-411-aus,20240525,2
Sat3-82-412-aus,20240226,2
Sat3-82-412-aus,20240304,2
Sat3-82-412-aus,20240318,2
Sat3-82-412-aus,20240325,2
Sat3-82-412-aus,20240330,2
Sat3-82-412-aus,20240401,2
Sat3-82-412-aus,20240406,2
Sat3-82-412-aus,20240408,2
Sat3-82-412-aus,20240413,2
Sat3-82-412-aus,20240415,2
Sat3-82-412-aus,20240420,2
Sat3-82-412-aus,20240422,2
Sat3-82-412-aus,20240427,2
Sat3-82-412-aus,20240429,2
Sat3-82-412-aus,20240504,2
Sat3-82-412-aus,20240506,2
Sat3-82-412-aus,20240511,2
Sat3-82-412-aus,20240513,2
Sat3-82-412-aus,20240518,2
Sat3-82-412-aus,20240520,2
Sat3-82-412-aus,20240525,2
Sat3-82-414-aus,20240226,2
Sat3-82-414-aus,20240304,2
Sat3-82-414-aus,20240318,2
Sat3-82-414-aus,20240325,2
Sat3-82-414-aus,20240330,2
Sat3-82-414-aus,20240401,2
Sat3-82-414-aus,20240406,2
Sat3-82-414-aus,20240408,2
Sat3-82-414-aus,20240413,2
Sat3-82-414-aus,20240415,2
Sat3-82-414-aus,20240420,2
Sat3-82-414-aus,20240422,2
Sat3-82-414-aus,20240427,2
Sat3-82-414-aus,20240429,2
Sat3-82-414-aus,20240504,2
Sat3-82-414-aus,20240506,2
Sat3-82-414-aus,20240511,2
Sat3-82-414-aus,20240513,2
Sat3-82-414-aus,20240518,2
Sat3-82-414-aus,20240520,2
Sat3-82-414-aus,20240525,2
Sat3-82-415-aus,20240226,2
Sat3-82-415-aus,20240304,2
Sat3-82-415-aus,20240318,2
Sat3-82-415-aus,20240325,2
Sat3-82-415-aus,20240330,2
Sat3-82-415-aus,20240401,2
Sat3-82-415-aus,20240406,2
Sat3-82-415-aus,20240408,2
Sat3-82-415-aus,20240413,2
Sat3-82-415-aus,20240415,2
Sat3-82-415-aus,20240420,2
Sat3-82-415-aus,20240422,2
Sat3-82-415-aus,20240427,2
Sat3-82-415-aus,20240429,2
Sat3-82-415-aus,20240504,2
Sat3-82-415-aus,20240506,2
Sat3-82-415-aus,20240511,2
Sat3-82-415-aus,20240513,2
Sat3-82-415-aus,20240518,2
Sat3-82-415-aus,20240520,2
Sat3-82-415-aus,20240525,2
Sat3-82-439-aus,20240226,2
Sat3-82-439-aus,20240304,2
Sat3-82-439-aus,20240318,2
Sat3-82-439-aus,20240325,2
Sat3-82-439-aus,20240330,2
Sat3-82-439-aus,20240401,2
Sat3-82-439-aus,20240406,2
Sat3-82-439-aus,20240408,2
Sat3-82-439-aus,20240413,2
Sat3-82-439-aus,20240415,2
Sat3-82-439-aus,20240420,2
Sat3-82-439-aus,20240422,2
Sat3-82-439-aus,20240427,2
Sat3-82-439-aus,20240429,2
Sat3-82-439-aus,20240504,2
Sat3-82-439-aus,20240506,2
Sat3-82-439-aus,20240511,2
Sat3-82-439-aus,20240513,2
Sat3-82-439-aus,20240518,2
Sat3-82-439-aus,20240520,2
Sat3-82-439-aus,20240525,2
Sat3-82-441-aus,20240226,2
Sat3-82-441-aus,20240304,2
Sat3-82-441-aus,20240318,2
Sat3-82-441-aus,20240325,2
Sat3-82-441-aus,20240330,2
Sat3-82-441-aus,20240401,2
Sat3-82-441-aus,20240406,2
Sat3-82-441-aus,20240408,2
Sat3-82-441-aus,20240413,2
Sat3-82-441-aus,20240415,2
Sat3-82-441-aus,20240420,2
Sat3-82-441-aus,20240422,2
Sat3-82-441-aus,20240427,2
Sat3-82-441-aus,20240429,2
Sat3-82-441-aus,20240504,2
Sat3-82-441-aus,20240506,2
Sat3-82-441-aus,20240511,2
Sat3-82-441-aus,20240513,2
Sat3-82-441-aus,20240518,2
Sat3-82-441-aus,20240520,2
Sat3-82-441-aus,20240525,2
Sat3-82-443-aus,20240226,2
Sat3-82-443-aus,20240304,2
Sat3-82-443-aus,20240318,2
Sat3-82-443-aus,20240325,2
Sat3-82-443-aus,20240330,2
Sat3-82-443-aus,20240401,2
Sat3-82-443-aus,20240406,2
Sat3-82-443-aus,20240408,2
Sat3-82-443-aus,20240413,2
Sat3-82-443-aus,20240415,2
Sat3-82-443-aus,20240420,2
Sat3-82-443-aus,20240422,2
Sat3-82-443-aus,20240427,2
Sat3-82-443-aus,20240429,2
Sat3-82-443-aus,20240504,2
Sat3-82-443-aus,20240506,2
Sat3-82-443-aus,20240511,2
Sat3-82-443-aus,20240513,2
Sat3-82-443-aus,20240518,2
Sat3-82-443-aus,20240520,2
Sat3-82-443-aus,20240525,2
Sat3-82-494-aus,20240226,2
Sat3-82-494-aus,20240304,2
Sat3-82-494-aus,20240318,2
Sat3-82-494-aus,20240325,2
Sat3-82-494-aus,20240330,2
Sat3-82-494-aus,20240401,2
Sat3-82-494-aus,20240406,2
Sat3-82-494-aus,20240408,2
Sat3-82-494-aus,20240413,2
Sat3-82-494-aus,20240415,2
Sat3-82-494-aus,20240420,2
Sat3-82-494-aus,20240422,2
Sat3-82-494-aus,20240427,2
Sat3-82-494-aus,20240429,2
Sat3-82-494-aus,20240504,2
Sat3-82-494-aus,20240506,2
Sat3-82-494-aus,20240511,2
Sat3-82-494-aus,20240513,2
Sat3-82-494-aus,20240518,2
Sat3-82-494-aus,20240520,2
Sat3-82-494-aus,20240525,2
Sat3-82-495-aus,20240226,2
Sat3-82-495-aus,20240304,2
Sat3-82-495-aus,20240318,2
Sat3-82-495-aus,20240325,2
Sat3-82-495-aus,20240330,2
Sat3-82-495-aus,20240401,2
Sat3-82-495-aus,20240406,2
Sat3-82-495-aus,20240408,2
Sat3-82-495-aus,20240413,2
Sat3-82-495-aus,20240415,2
Sat3-82-495-aus,20240420,2
Sat3-82-495-aus,20240422,2
Sat3-82-495-aus,20240427,2
Sat3-82-495-aus,20240429,2
Sat3-82-495-aus,20240504,2
Sat3-82-495-aus,20240506,2
Sat3-82-495-aus,20240511,2
Sat3-82-495-aus,20240513,2
Sat3-82-495-aus,20240518,2
Sat3-82-495-aus,20240520,2
Sat3-82-495-aus,20240525,2
Sat3-82-496-aus,20240226,2
Sat3-82-496-aus,20240304,2
Sat3-82-496-aus,20240318,2
Sat3-82-496-aus,20240325,2
Sat3-82-496-aus,20240330,2
Sat3-82-496-aus,20240401,2
Sat3-82-496-aus,20240406,2
Sat3-82-496-aus,20240408,2
Sat3-82-496-aus,20240413,2
Sat3-82-496-aus,20240415,2
Sat3-82-496-aus,20240420,2
Sat3-82-496-aus,20240422,2
Sat3-82-496-aus,20240427,2
Sat3-82-496-aus,20240429,2
Sat3-82-496-aus,20240504,2
Sat3-82-496-aus,20240506,2
Sat3-82-496-aus,20240511,2
Sat3-82-496-aus,20240513,2
Sat3-82-496-aus,20240518,2
Sat3-82-496-aus,20240520,2
Sat3-82-496-aus,20240525,2
Sat3-82-497-aus,20240226,2
Sat3-82-497-aus,20240304,2
Sat3-82-497-aus,20240318,2
Sat3-82-497-aus,20240325,2
Sat3-82-497-aus,20240330,2
Sat3-82-497-aus,20240401,2
Sat3-82-497-aus,20240406,2
Sat3-82-497-aus,20240408,2
Sat3-82-497-aus,20240413,2
Sat3-82-497-aus,20240415,2
Sat3-82-497-aus,20240420,2
Sat3-82-497-aus,20240422,2
Sat3-82-497-aus,20240427,2
Sat3-82-497-aus,20240429,2
Sat3-82-497-aus,20240504,2
Sat3-82-497-aus,20240506,2
Sat3-82-497-aus,20240511,2
Sat3-82-497-aus,20240513,2
Sat3-82-497-aus,20240518,2
Sat3-82-497-aus,20240520,2
Sat3-82-497-aus,20240525,2
Sat3-82-498-aus,20240226,2
Sat3-82-498-aus,20240304,2
Sat3-82-498-aus,20240318,2
Sat3-82-498-aus,20240325,2
Sat3-82-498-aus,20240330,2
Sat3-82-498-aus,20240401,2
Sat3-82-498-aus,20240406,2
Sat3-82-498-aus,20240408,2
Sat3-82-498-aus,20240413,2
Sat3-82-498-aus,20240415,2
Sat3-82-498-aus,20240420,2
Sat3-82-498-aus,20240422,2
Sat3-82-498-aus,20240427,2
Sat3-82-498-aus,20240429,2
Sat3-82-498-aus,20240504,2
Sat3-82-498-aus,20240506,2
Sat3-82-498-aus,20240511,2
Sat3-82-498-aus,20240513,2
Sat3-82-498-aus,20240518,2
Sat3-82-498-aus,20240520,2
Sat3-82-498-aus,20240525,2
Sat4-14-200-aus,20240309,2
