SA1_CODE_2021,UCL_CODE_2021
21001153328,201001
21001153329,201001
20904143106,201001
20904143107,201001
20904143108,201001
20904143109,201001
20904143110,201001
20904143111,201001
20904143112,201001
20904143607,201001
20904143608,201001
20904143609,201001
20904143610,201001
20904143611,201001
20904143612,201001
20904143613,201001
20904143614,201001
20904153210,201001
20904153211,201001
20904153212,201001
20904153213,201001
20904153214,201001
20904153215,201001
20904153216,201001
20904153217,201001
20904153218,201001
20904153219,201001
20904152731,201001
20904152732,201001
20904152733,201001
20904152734,201001
20904152735,201001
20904152736,201001
20904152737,201001
20904143113,201001
20904143114,201001
20904143115,201001
20904143116,201001
20904143117,201001
20904143118,201001
20904143615,201001
20904143616,201001
20904143617,201001
20904143618,201001
20904143619,201001
20904143620,201001
20904143621,201001
20904153220,201001
20904153221,201001
20904153222,201001
20904153223,201001
21001122601,201001
21001122602,201001
21001122603,201001
21001122604,201001
21001122605,201001
20904152801,201001
20904152802,201001
20904152803,201001
20904152804,201001
20904152805,201001
20904152806,201001
20904152807,201001
20904143119,201001
20904143120,201001
20904143121,201001
20904143122,201001
20904143123,201001
20904143124,201001
20904143125,201001
20904143126,201001
20904143622,201001
20904143623,201001
20904143624,201001
20904143625,201001
20904143626,201001
20904143627,201001
20904143628,201001
21204131816,201001
21001122606,201001
21001122607,201001
21001122608,201001
21001122609,201001
21001122610,201001
21001122611,201001
21001122612,201001
21001122613,201001
21001122614,201001
21001122615,201001
20904152808,201001
20904152809,201001
20904152810,201001
20904152811,201001
20904152812,201001
20904152813,201001
20904152814,201001
20904152815,201001
20904152816,201001
20904143127,201001
20904143128,201001
20904143129,201001
20904143130,201001
20904143131,201001
20904143132,201001
20904143133,201001
20904143201,201001
20904143630,201001
20904143631,201001
20904143632,201001
20904143633,201001
20904143634,201001
21001122616,201001
21001122617,201001
21001122701,201001
21001122801,201001
21001122802,201001
21001122803,201001
20904152817,201001
20904152818,201001
20904152819,201001
20904152820,201001
20904152821,201001
20904152822,201001
20904152901,201001
20904152902,201001
20904152903,201001
20904143202,201001
20904143203,201001
20904143204,201001
20904143205,201001
20904143206,201001
20904143207,201001
20904143635,201001
20904143706,201001
20904143708,201001
20904143709,201001
20904143710,201001
20904143711,201001
20904143712,201001
20904143713,201001
20904143714,201001
20904143715,201001
20904143716,201001
21001122804,201001
21001122805,201001
21001122806,201001
21001122807,201001
21001122808,201001
21001122809,201001
21001122810,201001
20904152904,201001
20904152905,201001
20904152906,201001
20904152907,201001
20904152908,201001
20904152909,201001
20904152910,201001
20904143208,201001
20904143209,201001
20904143210,201001
21204131815,201001
20904143717,201001
20904143718,201001
20904143719,201001
20904143720,201001
20904143721,201001
20904143722,201001
20904143723,201001
21204131814,201001
20904143725,201001
20904143726,201001
20904143727,201001
21001122811,201001
21001122812,201001
21001122813,201001
21001122814,201001
21001122815,201001
21001122816,201001
21001122817,201001
20904152911,201001
20904152912,201001
20904152913,201001
20904152914,201001
20904152915,201001
20904152916,201001
20904143212,201001
20904143213,201001
20904143214,201001
20904143215,201001
20904143216,201001
20904143728,201001
20904143729,201001
20904143730,201001
20904143731,201001
20904143732,201001
20904143733,201001
20904143734,201001
20904143735,201001
20904143736,201001
21001122818,201001
21001122819,201001
21001122820,201001
21001122821,201001
21001122822,201001
21001122823,201001
21001122824,201001
20904152917,201001
20904152918,201001
20904152919,201001
20904152920,201001
20904152921,201001
20904152922,201001
20904143217,201001
20904143218,201001
20904143219,201001
20904143220,201001
20904143221,201001
20904143222,201001
20904143223,201001
20904143224,201001
20904143225,201001
20904143737,201001
20904143738,201001
20904143739,201001
20904143740,201001
20904143741,201001
20904143742,201001
20904143743,201001
20904143744,201001
21001122825,201001
21001122826,201001
21001123001,201001
21001123002,201001
21001123003,201001
21001123004,201001
21001123005,201001
21001123006,201001
20904152923,201001
20904153001,201001
20904153002,201001
20904153003,201001
20904153004,201001
20904153005,201001
20904153006,201001
20904153007,201001
20904143226,201001
20904143301,201001
20904143302,201001
20904143303,201001
20904143304,201001
20904143305,201001
20904143306,201001
20904143745,201001
20904143746,201001
20904143747,201001
20904143748,201001
20904143749,201001
20904143750,201001
20904143751,201001
21001123007,201001
21001123008,201001
21001123009,201001
21001123010,201001
21001123011,201001
21001123012,201001
21001123013,201001
20904153008,201001
20904153009,201001
20904153010,201001
20904153011,201001
20904153012,201001
20904153013,201001
20904153014,201001
20904153015,201001
20904153016,201001
20904153017,201001
20904143307,201001
20904143308,201001
20904143309,201001
20904143310,201001
20904143311,201001
20904143312,201001
20904143313,201001
20904143314,201001
20904143752,201001
20904143753,201001
20904152701,201001
20904152702,201001
20904152703,201001
20904152704,201001
20904152705,201001
20904152706,201001
21001123014,201001
21001123015,201001
21001123016,201001
21001123017,201001
21001123101,201001
21001123102,201001
20904153018,201001
21204156536,201001
20904153020,201001
20904153021,201001
20904153022,201001
20904153023,201001
20904143315,201001
20904143316,201001
20904143317,201001
20904143318,201001
20904143319,201001
20904143320,201001
20904152707,201001
20904152708,201001
20904152709,201001
20904152710,201001
20904152711,201001
21001123103,201001
21001123104,201001
21001123105,201001
21001123106,201001
21001123107,201001
21001123108,201001
21001123109,201001
21001123110,201001
21001123111,201001
21001123112,201001
20904153024,201001
20904153025,201001
20904153026,201001
20904153027,201001
20904153028,201001
20904153029,201001
20904153030,201001
20904143321,201001
20904143322,201001
20904143501,201001
20904143502,201001
20904152712,201001
20904152713,201001
20904152714,201001
20904152715,201001
20904152716,201001
20904152717,201001
21001123113,201001
21001123114,201001
21001123115,201001
21001123116,201001
21001123117,201001
21001123118,201001
21001123119,201001
21001123120,201001
20904153031,201001
20904153032,201001
20904153101,201001
20904153102,201001
20904143503,201001
20904143504,201001
20904143505,201001
20904143506,201001
20904143507,201001
20904143508,201001
20904143509,201001
20904152718,201001
20904152719,201001
20904152720,201001
20904152721,201001
20904152722,201001
20904152723,201001
21101126047,201001
21101144601,201001
21101144602,201001
21101144603,201001
21101144604,201001
21101144605,201001
21101144606,201001
21101144607,201001
21101144608,201001
21103126319,201001
21103126320,201001
21103126321,201001
21103126322,201001
21103126323,201001
21103126324,201001
21101144816,201001
21101144817,201001
21101144818,201001
21101144819,201001
21101144820,201001
21101144821,201001
21101144822,201001
21101144823,201001
21101144824,201001
21101125804,201001
21101125805,201001
21101125806,201001
21101125807,201001
21204156535,201001
21101125809,201001
21101125810,201001
21102126103,201001
21102126104,201001
21102126105,201001
21102126106,201001
21102126107,201001
21102126108,201001
21102126109,201001
21103126325,201001
21103126326,201001
21103126327,201001
21103126328,201001
21103126329,201001
21103126330,201001
21103126501,201001
21103126502,201001
21101144825,201001
21101144826,201001
21101144827,201001
21101144828,201001
21101144829,201001
21101144830,201001
21101144831,201001
21101125811,201001
21101125812,201001
21101125813,201001
21101125814,201001
21101125815,201001
21101125816,201001
21101125817,201001
21101125818,201001
21101125819,201001
21102126110,201001
21102126111,201001
21102126112,201001
21102126113,201001
21102126114,201001
21102126115,201001
21103126503,201001
21103126504,201001
21103126505,201001
21103126506,201001
21103126507,201001
21103126508,201001
21103126509,201001
21101144832,201001
21101144833,201001
21101144834,201001
21101144835,201001
21101144901,201001
21101144902,201001
21101125820,201001
21101125821,201001
21101125822,201001
21101125823,201001
21101125824,201001
21101125825,201001
21101125826,201001
21102126116,201001
21102126117,201001
21102126118,201001
21102126119,201001
21102126120,201001
21102126121,201001
21102126122,201001
21102126123,201001
21102126124,201001
21103126510,201001
21103126511,201001
21103126512,201001
21103126513,201001
21103126514,201001
21103126515,201001
21103126516,201001
21101144903,201001
21101144904,201001
21101144905,201001
21101144906,201001
21101144907,201001
21101144908,201001
21102126101,201001
21102126102,201001
21101125827,201001
21101125828,201001
21101125901,201001
21101125902,201001
21101125903,201001
21102126125,201001
21102126126,201001
21102126127,201001
21103126517,201001
21103126518,201001
21103126519,201001
21103126520,201001
21103126521,201001
21103126522,201001
21204156534,201001
21101125512,201001
21101125513,201001
21101125514,201001
21101125515,201001
21101125904,201001
21101125905,201001
21101125906,201001
21101125907,201001
21101125908,201001
21102126128,201001
21102126129,201001
21102126130,201001
21102126131,201001
21101144609,201001
21101144610,201001
21101144611,201001
21101144612,201001
21101144613,201001
21101144614,201001
21101144615,201001
21101144616,201001
21101144617,201001
21101144618,201001
21101125516,201001
21101125517,201001
21101125518,201001
21101125601,201001
21101125602,201001
21101125603,201001
21101125604,201001
21101125909,201001
21101125910,201001
21101125911,201001
21101125912,201001
21102126132,201001
21102126133,201001
21102126134,201001
21102126135,201001
21102126136,201001
21102126137,201001
21102126138,201001
21102126139,201001
21101144619,201001
21101144620,201001
21101144621,201001
21101144622,201001
21101144623,201001
21101144624,201001
21101144625,201001
21101144626,201001
21101144627,201001
21101125605,201001
21101125606,201001
21101125607,201001
21101125608,201001
21101125609,201001
21101125610,201001
21101125611,201001
21101125913,201001
21101125914,201001
21101125915,201001
21101125916,201001
21101125917,201001
21101125918,201001
21101125919,201001
21101125920,201001
21101125921,201001
21102126201,201001
21204156533,201001
21204156532,201001
21204156531,201001
21102126205,201001
21101144628,201001
21101144629,201001
21101144630,201001
21101144631,201001
21101144632,201001
21101144633,201001
21101144634,201001
21101144635,201001
21101144636,201001
21101125612,201001
21101125613,201001
21101125614,201001
21101125615,201001
21101125616,201001
21101125922,201001
21101125923,201001
21101125924,201001
21101125925,201001
21101125926,201001
21101125927,201001
21102126206,201001
21102126207,201001
21102126208,201001
21102126209,201001
21101144637,201001
21101144638,201001
21101144639,201001
21101144640,201001
21101144641,201001
21101144642,201001
21101144643,201001
21101144644,201001
21101125617,201001
21101125618,201001
21101125619,201001
21101125620,201001
21101125621,201001
21101125928,201001
21101125929,201001
21101125930,201001
21101125931,201001
21101125932,201001
21101125933,201001
21101125934,201001
21102126210,201001
21102126211,201001
21204156530,201001
21102126213,201001
21102126214,201001
21101144645,201001
21101144646,201001
21101144647,201001
21101144648,201001
21101144649,201001
21101144650,201001
21101144651,201001
21101144652,201001
21101125622,201001
21101125623,201001
21101125624,201001
21101125625,201001
21101125626,201001
21101125627,201001
21101125628,201001
21101125935,201001
21101125936,201001
21101125937,201001
21101125938,201001
21101126001,201001
21101126002,201001
21101126003,201001
21102126215,201001
21102126216,201001
21204156529,201001
21204131241,201001
21204131240,201001
21102126220,201001
21102126221,201001
21101144653,201001
21101144654,201001
21101144701,201001
21101144702,201001
21101144703,201001
21101144704,201001
21101144705,201001
21101144706,201001
21101144707,201001
21101125629,201001
21101125630,201001
21101125631,201001
21101125632,201001
21101125633,201001
21101125634,201001
21101125635,201001
21101126004,201001
21101126005,201001
21101126006,201001
21101126007,201001
21101126008,201001
21101126009,201001
21101126010,201001
21101126011,201001
21101126012,201001
21102126222,201001
21102126223,201001
21102126224,201001
21204131239,201001
21102126226,201001
21204131238,201001
21102126228,201001
21101144708,201001
21101144709,201001
21101144710,201001
21101144711,201001
21101144712,201001
21101144713,201001
21101144714,201001
21101144715,201001
21101125636,201001
21101125637,201001
21101125638,201001
21101125639,201001
21101125701,201001
21101125702,201001
21101125703,201001
21101126013,201001
21101126014,201001
21101126015,201001
21101126016,201001
21101126017,201001
21101126018,201001
21101126019,201001
21101126020,201001
21101126021,201001
21101126022,201001
21101126023,201001
21204131237,201001
21204131236,201001
21204131235,201001
21102126232,201001
21103126301,201001
21101144716,201001
21101144717,201001
21101144718,201001
21101144719,201001
21101144720,201001
21101144721,201001
21101144722,201001
21101144723,201001
21101144724,201001
21101144725,201001
21101144726,201001
21101125704,201001
21101125705,201001
21101125706,201001
21101125707,201001
21101125708,201001
21101126024,201001
21101126025,201001
21101126026,201001
21101126027,201001
21101126028,201001
21101126029,201001
21101126030,201001
21101126031,201001
21103126302,201001
21103126303,201001
21103126304,201001
21103126305,201001
21103126306,201001
21103126307,201001
21101144727,201001
21101144728,201001
21101144729,201001
21101144730,201001
21101144801,201001
21101144802,201001
21101144803,201001
21101125709,201001
21101125710,201001
21101125711,201001
21101125712,201001
21101125713,201001
21101125714,201001
21101125715,201001
21101126032,201001
21101126033,201001
21101126034,201001
21101126035,201001
21101126036,201001
21101126037,201001
21101126038,201001
21101126039,201001
21103126308,201001
21103126309,201001
21103126310,201001
21103126311,201001
21103126312,201001
21103126313,201001
21101144804,201001
21101144805,201001
21101144806,201001
21101144807,201001
21101144808,201001
21101144809,201001
21101144810,201001
21101125716,201001
21101125717,201001
21101125718,201001
21101125719,201001
21101125801,201001
21101125802,201001
21101125803,201001
21101126040,201001
21101126041,201001
21101126042,201001
21101126043,201001
21101126044,201001
21101126045,201001
21101126046,201001
21103126314,201001
21103126315,201001
21103126316,201001
21103126317,201001
21103126318,201001
21101144811,201001
21101144812,201001
21101144813,201001
21101144814,201001
21101144815,201001
21005144231,201001
21005144301,201001
21005144303,201001
21005144304,201001
21005144305,201001
21005144306,201001
21005144307,201001
21005144308,201001
21101125423,201001
21101125424,201001
21101125425,201001
21101125426,201001
21101125428,201001
21101125429,201001
21101125430,201001
21005154211,201001
21005154212,201001
21005154213,201001
21005154214,201001
21005154215,201001
21005154216,201001
21005154217,201001
21005154218,201001
21005154219,201001
21005154220,201001
21005124650,201001
21204131234,201001
21204131233,201001
21005124653,201001
21005154319,201001
21005154320,201001
21005154321,201001
21005154322,201001
21005154323,201001
21005154324,201001
21005154325,201001
21005154401,201001
21101125431,201001
21101125432,201001
21101125433,201001
21101125434,201001
21101125435,201001
21101125436,201001
21101125437,201001
21005154301,201001
21005154302,201001
21005154303,201001
21005154304,201001
21005154305,201001
21005154306,201001
21005154307,201001
21005154308,201001
21005154309,201001
21005124654,201001
21005124655,201001
21005124656,201001
21005124701,201001
21005124702,201001
21005124703,201001
21005154402,201001
21005154403,201001
21005154404,201001
21005154405,201001
21005154406,201001
21005154407,201001
21005154408,201001
21101125438,201001
21101125439,201001
21101125501,201001
21101125502,201001
21101125503,201001
21101125505,201001
21005154310,201001
21005154311,201001
21005154312,201001
21005154313,201001
21005154314,201001
21005154315,201001
21005154316,201001
21005154317,201001
21005154318,201001
21005124704,201001
21005124705,201001
21005124706,201001
21005124707,201001
21005124708,201001
21005124709,201001
21005154409,201001
21005154410,201001
21005154411,201001
21005154412,201001
21005154413,201001
21005154414,201001
21005154415,201001
21101125506,201001
21101125507,201001
21101125508,201001
21101125509,201001
21101125510,201001
21005124520,201001
21005124521,201001
21005124522,201001
21005124523,201001
21005124524,201001
21005124525,201001
21005124710,201001
21005124711,201001
21005124712,201001
21005124713,201001
21005124714,201001
21005124715,201001
21005154416,201001
21005154417,201001
21005154418,201001
21005154419,201001
21005154420,201001
21005154421,201001
21005144309,201001
21005144310,201001
21005144311,201001
21005144312,201001
21005144313,201001
21005144314,201001
21005144315,201001
21005124526,201001
21005124527,201001
21005124528,201001
21005124529,201001
21005124716,201001
21005124717,201001
21005124718,201001
21005124719,201001
21005124720,201001
21005154422,201001
21005154423,201001
21005154424,201001
21005154501,201001
21005154502,201001
21005154503,201001
21005154504,201001
21005144316,201001
21005144317,201001
21005144318,201001
21005144319,201001
21005144320,201001
21005124531,201001
21005124533,201001
21005124534,201001
21005124535,201001
21005124536,201001
21005124721,201001
21005124722,201001
21005124723,201001
21005124724,201001
21005124725,201001
21005124726,201001
21005154505,201001
21005154506,201001
21005154507,201001
21005154508,201001
21005154509,201001
21005154510,201001
21005154511,201001
21005154512,201001
21005154513,201001
21005144321,201001
21005144322,201001
21005144323,201001
21005144324,201001
21005124537,201001
21005124538,201001
21005124539,201001
21005124727,201001
21005124728,201001
21005124729,201001
21005124730,201001
21005124801,201001
21005125001,201001
21005125002,201001
21005125003,201001
21005125004,201001
21005125005,201001
21005154514,201001
21005154515,201001
21005154516,201001
21005154517,201001
21005154518,201001
21005154519,201001
21005154520,201001
21005154521,201001
21005154522,201001
21005154523,201001
21005144325,201001
21005144326,201001
21005144327,201001
21005144328,201001
21005144329,201001
21005144330,201001
21005144331,201001
21005124540,201001
21005124541,201001
21005124542,201001
21005124543,201001
21005124544,201001
21005124545,201001
21005124546,201001
21005125006,201001
21005125007,201001
21005125008,201001
21005125009,201001
21005125010,201001
21005125011,201001
21005125012,201001
21005125013,201001
21005154524,201001
21005154525,201001
21005154526,201001
21005154527,201001
21005154528,201001
21005154529,201001
21005154530,201001
21005154531,201001
21005144332,201001
21005144333,201001
21005144334,201001
21005144336,201001
21005144337,201001
21005144338,201001
21005144339,201001
21005144340,201001
21005124547,201001
21005124548,201001
21005124549,201001
21005124550,201001
21005125014,201001
21005125015,201001
21005125016,201001
20604150921,201001
21005125018,201001
21005125019,201001
21005144101,201001
21005144102,201001
21005144103,201001
21005144104,201001
21005154532,201001
21101125101,201001
21101125102,201001
21101125103,201001
21101125104,201001
21101125105,201001
21005144341,201001
21005144342,201001
21005144343,201001
21005144344,201001
21005144345,201001
21005144346,201001
21005144347,201001
21005144348,201001
21005144349,201001
21005124551,201001
21005124552,201001
21005124553,201001
21005124601,201001
21005124602,201001
21005144105,201001
21005144106,201001
21005144107,201001
21005144108,201001
21005144109,201001
21005144110,201001
21005144111,201001
21101125106,201001
21101125107,201001
21101125108,201001
21101125109,201001
21101125110,201001
21101125111,201001
21101125112,201001
21101125113,201001
21101125114,201001
21101125115,201001
21005144503,201001
21005144505,201001
21005144506,201001
21005144507,201001
21005144508,201001
21005144509,201001
21005144510,201001
21005144511,201001
21005144512,201001
21005124603,201001
21005124604,201001
21005124605,201001
21005124606,201001
21005124607,201001
21005124608,201001
21005144112,201001
21005144113,201001
21005144114,201001
21005144115,201001
21005144116,201001
21005144117,201001
21005144118,201001
21005144119,201001
21101125116,201001
21101125117,201001
21101125118,201001
21101125119,201001
21101125120,201001
21101125121,201001
21101125122,201001
21005144513,201001
21204131232,201001
21005144515,201001
21005144516,201001
21005144517,201001
21005144518,201001
21005144519,201001
21005144520,201001
21005144521,201001
21005144522,201001
21005144523,201001
21005124609,201001
21005124610,201001
21005124611,201001
21005124612,201001
21005124613,201001
21005144120,201001
21005144121,201001
21005144122,201001
21005144201,201001
21005144202,201001
21101125123,201001
21101125124,201001
21101125125,201001
21101125126,201001
21101125127,201001
21101125128,201001
21101125401,201001
21101125402,201001
21005144524,201001
21005144525,201001
21005144526,201001
21005144527,201001
21005144528,201001
21005144529,201001
21005144530,201001
21005124614,201001
21005124615,201001
21005124616,201001
21005124617,201001
21005124618,201001
21005124619,201001
21005144203,201001
21005144204,201001
21005144205,201001
21005144206,201001
21005144207,201001
21005144208,201001
21005144209,201001
21101125403,201001
21101125404,201001
21101125405,201001
21101125406,201001
21101125407,201001
21101125408,201001
21101125409,201001
21101125410,201001
21101125411,201001
21005144531,201001
21005144532,201001
21005144533,201001
21005144534,201001
21005144535,201001
21005144536,201001
21005144537,201001
21005144538,201001
21005144539,201001
21005144540,201001
21005144541,201001
21204131231,201001
21005144543,201001
21203156107,201001
21203156106,201001
21005124624,201001
21005124625,201001
21005124627,201001
21005124628,201001
21005124629,201001
21005144210,201001
21005144212,201001
21005144213,201001
21005144214,201001
21005144215,201001
21005144216,201001
21005144217,201001
21101125412,201001
21101125413,201001
21101125414,201001
21101125415,201001
21101125416,201001
21101125417,201001
21005144544,201001
21005144545,201001
21005144546,201001
21005144547,201001
21005144548,201001
21005144549,201001
21005144550,201001
21005144551,201001
21005144552,201001
21005144553,201001
21005144554,201001
21005124631,201001
21005124633,201001
21005124634,201001
21005124635,201001
21005124636,201001
21005124637,201001
21005124638,201001
21005144218,201001
21005144219,201001
21005144220,201001
21005144221,201001
21005144222,201001
21005144223,201001
21101125418,201001
21101125419,201001
21101125420,201001
21101125421,201001
21101125422,201001
21005144555,201001
21005154201,201001
21005154202,201001
21005154203,201001
21005154204,201001
21005154205,201001
21005154206,201001
21005154207,201001
21005154208,201001
21005154209,201001
21005154210,201001
21005124639,201001
21005124640,201001
21005124641,201001
21005124642,201001
21005124643,201001
21005124644,201001
21005124645,201001
21005124646,201001
21005124647,201001
21005124648,201001
21005124649,201001
21005144224,201001
21005144226,201001
21005144227,201001
21005144228,201001
21005144229,201001
21005144230,201001
21105128404,201001
21105128405,201001
21105128406,201001
21105128407,201001
21105128408,201001
21105128409,201001
21105128410,201001
21105128411,201001
21105128412,201001
21203156105,201001
21203156104,201001
21203156103,201001
21203156102,201001
21203156101,201001
21204131813,201001
21204131812,201001
21204131811,201001
21204131810,201001
21204131809,201001
21105128132,201001
21105128133,201001
21201128912,201001
21201128913,201001
21201128914,201001
21204131808,201001
21201128916,201001
21201128917,201001
21204131807,201001
21204131806,201001
21204156528,201001
21204156527,201001
21204156526,201001
21204156525,201001
21204156524,201001
21204156523,201001
21204156522,201001
21204156521,201001
21204156520,201001
21204156519,201001
21204131230,201001
21204131229,201001
21204131228,201001
21201128902,201001
21201128903,201001
21105128134,201001
21105128135,201001
21105128136,201001
21105128137,201001
21105128138,201001
21105128139,201001
21105128140,201001
21201128918,201001
21204131227,201001
21201128920,201001
21204131226,201001
21204131225,201001
21204131224,201001
21204131223,201001
21204131222,201001
21204131221,201001
21201128904,201001
21201128905,201001
21201128906,201001
21201128907,201001
21105128141,201001
21105128142,201001
21105128143,201001
21105128144,201001
21105128145,201001
21105128146,201001
21105128147,201001
21105128201,201001
21204131220,201001
21203156029,201001
21203156028,201001
21203156027,201001
21201128925,201001
21203156026,201001
21203156025,201001
21203156024,201001
21203156023,201001
21201128908,201001
21201128909,201001
21201128910,201001
21201128911,201001
21105128202,201001
21105128203,201001
21105128204,201001
21105128205,201001
21105128206,201001
21201128926,201001
21201128927,201001
21205132153,201001
21205132152,201001
21205132151,201001
21205132150,201001
21205132149,201001
21205132148,201001
21205132147,201001
21205132146,201001
21205132145,201001
21205132144,201001
21105127825,201001
21105127826,201001
21105127827,201001
21105127828,201001
21105127829,201001
21105127830,201001
21105127831,201001
21105128207,201001
21105128208,201001
21105128209,201001
21105128210,201001
21105128211,201001
21204156518,201001
21204156517,201001
21204156516,201001
21204156515,201001
21204156514,201001
21105128413,201001
21105128414,201001
21105128415,201001
21105128416,201001
21105128417,201001
21105128418,201001
21105128419,201001
21105127832,201001
21105127833,201001
21105127834,201001
21105127835,201001
21105127836,201001
21105127837,201001
21105127838,201001
21105127839,201001
21204156513,201001
21105128213,201001
21105128214,201001
21105128215,201001
21204156512,201001
21204131219,201001
21204131218,201001
21105128420,201001
21105128421,201001
21105128422,201001
21105128423,201001
21105128424,201001
21105128425,201001
21105127840,201001
21105127841,201001
21105127842,201001
21105127843,201001
21105127844,201001
21105127845,201001
21105127846,201001
21105127847,201001
21204131217,201001
21204131216,201001
21105128216,201001
21105128217,201001
21105128218,201001
21105128219,201001
21204131215,201001
21204131214,201001
21204131213,201001
21105128426,201001
21105128427,201001
21204131212,201001
21105128502,201001
21204156413,201001
21105128504,201001
21105127903,201001
21105127904,201001
21105127905,201001
21204156412,201001
21105127907,201001
21105127908,201001
21105128220,201001
21105128221,201001
21105128222,201001
21201128940,201001
21201128941,201001
21201128942,201001
21201128943,201001
21201128944,201001
21201128945,201001
21204156411,201001
21204156410,201001
21204156409,201001
21105128505,201001
21105128506,201001
21105128507,201001
21105128508,201001
21205132143,201001
21205132142,201001
21105128511,201001
21205132141,201001
21205132140,201001
21205132139,201001
21205132138,201001
21105127913,201001
21205132137,201001
21105128001,201001
21105128002,201001
21105128003,201001
21105128004,201001
21105128223,201001
21105128224,201001
21105128225,201001
21105128226,201001
21205132136,201001
21201128950,201001
21201128951,201001
21205132135,201001
21205132134,201001
21201154601,201001
21201154602,201001
21201154603,201001
21201154604,201001
21201154605,201001
21105128512,201001
21204156511,201001
21204156510,201001
21204156509,201001
21204156508,201001
21204156507,201001
21204156506,201001
21204156505,201001
21204156504,201001
21204131211,201001
21204131210,201001
21204131209,201001
21105128005,201001
21105128006,201001
21105128007,201001
21105128008,201001
21105128009,201001
21105128010,201001
21105128011,201001
21105128012,201001
21105128013,201001
21105128227,201001
21105128228,201001
21105128229,201001
21201154606,201001
21201154607,201001
21201154608,201001
21201154609,201001
21201154610,201001
21201154611,201001
21201154612,201001
21201154613,201001
21204131208,201001
21204131207,201001
21204131206,201001
21204131205,201001
21204131204,201001
21204131203,201001
21204131202,201001
21204156408,201001
21204156407,201001
21204156406,201001
21105128014,201001
21105128015,201001
21105128016,201001
21105128017,201001
21105128018,201001
21105128101,201001
21105128102,201001
21105128103,201001
21105128104,201001
21204156405,201001
21105128231,201001
21105128232,201001
21105128301,201001
21105128302,201001
21105128303,201001
21105128304,201001
21201154614,201001
21201154615,201001
21201154616,201001
21201154617,201001
21201154618,201001
21201154619,201001
21201154620,201001
21201154621,201001
21201154622,201001
21204156404,201001
21204156403,201001
21204156402,201001
21204156401,201001
21204156348,201001
21205132133,201001
21205132132,201001
21205132131,201001
21105128105,201001
21105128106,201001
21105128107,201001
21105128108,201001
21105128109,201001
21105128110,201001
21105128111,201001
21105128112,201001
21105128113,201001
21105128305,201001
21105128306,201001
21105128307,201001
21105128308,201001
21105128309,201001
21105128310,201001
21105128311,201001
21105128312,201001
21205132130,201001
21201154624,201001
21201154625,201001
21201154626,201001
21201154627,201001
21201154628,201001
21205132129,201001
21201154630,201001
21205132128,201001
21205132127,201001
21205132126,201001
21204156503,201001
21204156502,201001
21204156501,201001
21204156420,201001
21204156419,201001
21105128114,201001
21105128115,201001
21105128116,201001
21105128117,201001
21105128118,201001
21105128119,201001
21105128120,201001
21105128313,201001
21105128314,201001
21105128315,201001
21105128316,201001
21105128317,201001
21201154631,201001
21201154632,201001
21201154633,201001
21201154634,201001
21204156418,201001
21201154636,201001
21201154637,201001
21201154638,201001
21201154639,201001
21204156417,201001
21204156416,201001
21204156415,201001
21204156414,201001
21204131201,201001
21204131030,201001
21105128121,201001
21105128122,201001
21105128123,201001
21105128124,201001
21105128125,201001
21105128126,201001
21105128318,201001
21105128319,201001
21105128320,201001
21105128321,201001
21105128322,201001
21105128323,201001
21105128324,201001
21201154640,201001
21201154641,201001
21201154642,201001
21201154643,201001
21201154644,201001
21201154645,201001
21201154646,201001
21201154647,201001
21204131029,201001
21204131028,201001
21204131027,201001
21105128127,201001
21105128128,201001
21105128129,201001
21105128130,201001
21105128131,201001
21105128325,201001
21105128326,201001
21105128401,201001
21105128402,201001
21105128403,201001
21201154648,201001
21201154649,201001
21201154650,201001
21204131026,201001
21204131025,201001
21204131024,201001
21204131023,201001
21204131022,201001
21204156347,201001
21204156346,201001
21204156345,201001
21204156344,201001
21205132125,201001
21205132124,201001
21205132123,201001
21104127013,201001
21104127014,201001
21104127015,201001
21104127016,201001
21104127017,201001
21104127018,201001
21104127019,201001
21104127020,201001
21104127021,201001
21104127022,201001
21104127023,201001
21105127711,201001
21105127712,201001
21105127713,201001
21105127714,201001
21105127715,201001
21105127716,201001
21105127717,201001
21105127718,201001
21105127719,201001
21105127720,201001
21105127801,201001
21105127406,201001
21105127407,201001
21105127408,201001
21205132122,201001
21103126731,201001
21103126732,201001
21103126733,201001
21103126734,201001
21103126735,201001
21103126736,201001
21103126737,201001
21103126738,201001
21105127421,201001
21105127422,201001
21105127423,201001
21105127424,201001
21105127425,201001
21105127802,201001
21105127803,201001
21205132121,201001
21105127805,201001
21105127806,201001
21105127807,201001
21205132120,201001
21105127809,201001
21105127410,201001
21105127411,201001
21105127412,201001
21105127413,201001
21103126739,201001
21103126740,201001
21103126741,201001
21103126742,201001
21103126743,201001
21103126744,201001
21103126745,201001
21103126746,201001
21103126747,201001
21103126801,201001
21205132119,201001
21205132118,201001
21105127428,201001
21105127429,201001
21105127810,201001
21105127811,201001
21105127812,201001
21105127813,201001
21105127814,201001
21105127815,201001
21105127816,201001
21105127817,201001
21105127414,201001
21105127415,201001
21105127416,201001
21105127417,201001
21105127418,201001
21105127419,201001
21105127420,201001
21103126802,201001
21103126803,201001
21103126804,201001
21103126805,201001
21103126806,201001
21103126807,201001
21103126808,201001
21103126809,201001
21103126810,201001
