DZN_CODE_2021,AREA_ALBERS_SQKM,SA2_CODE_2021
313591153,87.3347,312031359
313591977,216.757,312031359
313601154,295.3659,312031360
313611152,2074.6507,312031361
313621395,43.0489,313011362
313621396,36.5017,313011362
313621397,30.5453,313011362
313631390,122.6596,313011363
313631391,22.691,313011363
313641410,27.2032,313021364
313661393,2.6565,313021366
313661405,8.4478,313021366
313661406,2.8723,313021366
313671394,101.1794,313021367
313681408,8.523,313021368
313691392,89.386,313021369
313701322,3.3116,313031370
313701323,2859.9531,313031370
313711385,452.6694,313031371
313711386,72.3512,313031371
313721409,12.3386,313041372
313721418,9.9953,313041372
313731419,8.483,313041373
313731420,16.43,313041373
313731421,6.965,313041373
313741407,24.931,313041374
313751415,18.4102,313041375
313751416,10.0986,313041375
313751417,9.1998,313041375
313760001,55.5614,313041376
313771430,6.3079,313051377
313781431,4.2806,313051378
313791429,4.1828,313051379
313801426,10.5582,313051380
313801427,4.8326,313051380
313821512,2.3144,314011382
313821513,7.4674,314011382
313831502,33.7361,314011383
313831503,11.4968,314011383
313841411,76.9715,314011384
313841412,42.7151,314011384
313841413,220.3768,314011384
313841414,66.7745,314011384
313851511,9.1057,314011385
313860001,6.057,314011386
313861514,14.4041,314011386
313861516,4.0097,314011386
313861517,3.9306,314011386
313861518,3.2224,314011386
313871499,55.7933,314011387
313871500,98.6219,314011387
313871501,11.6837,314011387
313891432,6.5266,314021389
313891433,15.9926,314021389
313911506,4.4865,314031391
313921504,4.1705,314031392
313921505,5.1287,314031392
313931434,6.7374,314031393
313941508,2.269,314031394
313941509,1.7627,314031394
313941510,3.03,314031394
313941989,3.6544,314031394
313941990,4.0408,314031394
313941991,3.1165,314031394
313951004,7423.9891,315011395
313961003,70146.3357,315011396
313961007,42814.6676,315011396
313971011,68697.1981,315011397
313981005,6950.6979,315011398
313991002,1052.0676,315011399
314001012,52403.018,315011400
314010001,0.6067,315011401
314010002,0.0299,315011401
314010003,0.0221,315011401
314011001,883.0815,315011401
314021974,490.0453,315011402
314031006,15.8036,315011403
314041008,64121.0123,315021404
314041009,50322.5663,315021404
314051079,50.0081,315021405
314051080,18.6883,315021405
314060001,84051.7627,315021406
314071080,40736.7989,315021407
314071081,26580.748,315021407
314071082,41199.9375,315021407
314081188,53382.654,315031408
314081189,30537.248,315031408
314091284,40699.7586,315031409
314100001,271272.549,315031410
314111283,188751.5889,315031411
314121190,40572.2442,315031412
314131351,2.7753,316011413
314131352,11.6423,316011413
314131353,5.6447,316011413
314131354,4.0501,316011413
314141357,15.0613,316011414
314141358,8.1051,316011414
314141359,6.972,316011414
314151362,7.368,316011415
314161361,7.6526,316011416
314161362,6.8584,316011416
314170001,5.5136,316021417
314180001,0.2568,316021418
314180002,3.8401,316021418
314191375,2.9962,316021419
314191376,0.9949,316021419
314211377,10.453,316021421
314221373,2.0104,316021422
314221374,1.8825,316021422
314231364,6.8867,316021423
314240002,2.1674,316021424
314240003,4.6763,316021424
314251332,9.0633,316031425
314251333,9.0475,316031425
314261341,23.6072,316031426
314261342,9.2809,316031426
314271343,6.2595,316031427
314271344,2.6273,316031427
314271345,3.1492,316031427
314271984,0.6368,316031427
314271985,1.1767,316031427
314281355,4.2556,316031428
314281356,1.2453,316031428
314341315,7.8822,316051434
314341316,5.1249,316051434
314350001,18.8285,316051435
314350002,7.6118,316051435
314371317,7.2839,316051437
314381312,25.618,316051438
314391387,60.3723,316061439
314391388,25.6514,316061439
314391389,62.5984,316061439
314401346,453.3985,316061440
314401347,5.9277,316061440
314411435,184.2288,316061441
314421366,69.2075,316061442
314421367,65.364,316061442
314431325,425.2004,316061443
314431326,101.1121,316061443
314441348,40.6175,316061444
314441349,23.8833,316061444
314441350,50.7084,316061444
314451448,179.7871,317011445
314451475,47.7514,317011445
314461472,2.5276,317011446
314461473,6.9098,317011446
314461474,3.0986,317011446
314471461,3.6714,317011447
314471462,3.723,317011447
314471463,8.8836,317011447
314481484,49.9778,317011448
314491441,81.0101,317011449
314501442,104.2864,317011450
314501443,44.994,317011450
314511481,337.7478,317011451
314511482,290.2124,317011451
314511483,852.2582,317011451
314521480,8.6802,317011452
314531460,5.5435,317011453
314541464,5.8951,317011454
314541465,2.4135,317011454
314541466,1.9982,317011454
314551479,8.2521,317011455
314561467,1.4801,317011456
314561468,0.4472,317011456
314561469,0.7088,317011456
314561470,2.1366,317011456
314561471,4.2175,317011456
314561988,0.5277,317011456
314571476,9.6952,317011457
314571477,1.7997,317011457
314571478,7.9213,317011457
314581444,33.5468,317011458
314581445,3.4693,317011458
314581446,14.4733,317011458
314581447,109.8057,317011458
314591456,10.4608,317011459
314591457,4.4453,317011459
314591458,1.9359,317011459
314591459,2.1023,317011459
314601149,69.8291,318011460
314611147,3562.8624,318011461
314611148,1315.7679,318011461
314621084,41.8593,318011462
314631083,68340.3051,318011463
314641075,41.6192,318011464
314651074,2765.5697,318011465
314661076,71.9928,318011466
314671123,1.4257,318021467
314671124,1.8812,318021467
314681132,2.5231,318021468
314681133,4.2387,318021468
314681134,12.0746,318021468
314691091,35.7745,318021469
314691092,4.0545,318021469
314701098,60.9653,318021470
314701099,39.0973,318021470
314711138,6.0864,318021471
314711139,5.5196,318021471
314711140,34.5557,318021471
314721125,3.3581,318021472
314741101,0.5387,318021474
314741135,2.9732,318021474
314741136,3.6963,318021474
314741137,71.7492,318021474
314751094,7.5068,318021475
314751095,1.8301,318021475
314751096,3.298,318021475
314751105,1.8708,318021475
314751106,1.2249,318021475
314751976,1.3182,318021475
314761118,2.03,318021476
314761119,1.3017,318021476
314761120,1.5995,318021476
314771121,2.0316,318021477
314781114,2.1595,318021478
314781115,1.7243,318021478
314791116,1.7589,318021479
314791117,1.4396,318021479
314801141,17.056,318021480
314801142,153.3005,318021480
314811126,1.884,318021481
314811127,1.6393,318021481
314821128,2.0115,318021482
314821129,2.0766,318021482
314821130,4.0504,318021482
314821131,1.2036,318021482
314831088,51.1523,318021483
314841093,22.8297,318021484
314841097,8.7723,318021484
314851122,2.6394,318021485
314861085,797.3677,318021486
314861086,164.6774,318021486
314861087,46.6397,318021486
314871113,8.6993,318021487
314881107,3.2037,318021488
314881108,1.4779,318021488
314881109,4.4974,318021488
314891143,228.9845,318021489
314891144,71.5928,318021489
314891145,264.4294,318021489
314891146,1508.1632,318021489
314901100,4.2099,318021490
314901102,1.0957,318021490
314901103,0.703,318021490
314901104,0.7544,318021490
314911110,44.4179,318021491
314911111,16.1677,318021491
314911112,2.9326,318021491
314921250,8.0749,319011492
314931246,38.0936,319011493
314931247,33.781,319011493
314931248,72.741,319011493
314941258,50.4255,319011494
314951251,1.2655,319011495
314951252,2.26,319011495
314951253,2.5963,319011495
314961249,13.7591,319011496
314971245,53.8539,319011497
314981244,1273.6851,319011498
314991259,509.2313,319011499
314991260,1697.9503,319011499
315001254,3.4189,319011500
315001255,6.1211,319011500
315011256,6.399,319011501
315021257,12.442,319011502
315031242,8513.3532,319021503
315041243,2355.4671,319021504
315051320,70.1948,319021505
315061295,3782.0303,319021506
315061296,550.3051,319021506
315071319,2370.7257,319021507
315081240,11156.4957,319021508
315091321,1648.736,319021509
315101241,289.5233,319021510
315111302,1141.6459,319031511
315121303,30.3106,319031512
315121304,4.3385,319031512
315121306,8.0366,319031512
315131305,26.7758,319031513
315141298,764.8996,319031514
315141299,667.8579,319031514
315141300,731.7806,319031514
315141301,380.1245,319031514
315151297,3219.4645,319031515
315161275,131.7136,319041516
315161276,26.6274,319041516
315171265,35.6108,319041517
315181266,4.9487,319041518
315181267,6.3152,319041518
315181268,7.4556,319041518
315191269,4.8459,319041519
315201271,6.1721,319041520
315201272,4.7697,319041520
315211273,15.0693,319041521
315211274,8.0283,319041521
315221261,134.5609,319051522
315221262,663.5059,319051522
315221263,218.6394,319051522
315221264,70.3745,319051522
315221270,1672.0558,319051522
315231281,49.0135,319051523
315241277,62.8769,319051524
315241278,6.3016,319051524
315241279,15.0954,319051524
315251282,3823.1905,319051525
315261280,37.3373,319051526
315280001,23858.545,308041528
315280002,4672.7483,308041528
315290001,18.8932,308041529
315300001,3772.801,308051530
315310001,45.9853,308051531
315310002,76.9732,308051531
315320001,32.726,308051532
315330001,10.4712,308051533
315330002,12.3103,308051533
315340001,3.3366,308051534
315340002,3.859,308051534
315340003,1.5536,308051534
315340004,1.482,308051534
315350001,5570.0824,308051535
315350002,285.4016,308051535
315350003,609.9186,308051535
315360001,2.6877,308051536
315370001,24.1106,308051537
315380001,23.5131,308051538
315390001,7.0739,308051539
315400001,2.6109,309091540
315400002,0.5785,309091540
315400004,3.8288,309091540
315400005,0.6951,309091540
315410001,6.6527,309091541
315430001,13.6938,316051543
315440001,6.0599,316051544
315450001,44.7696,316071545
315460001,18.3839,316071546
315460002,12.9184,316071546
315470001,23.4389,316071547
315470002,21.5616,316071547
315470003,51.4222,316071547
315470004,50.7754,316071547
315470005,68.5914,316071547
315480001,14.1661,316071548
315480002,19.6904,316071548
315480003,5.1803,316071548
315480004,14.9881,316071548
315490001,118.4562,316081549
315490002,72.9551,316081549
315490003,88.3773,316081549
315490004,8.8968,316081549
315490005,531.3806,316081549
315500001,277.1095,301021550
315510001,39.9348,301021551
315520001,15.0131,309071552
315520002,10.5893,309071552
315530001,10.4421,309071553
315530002,32.6763,309071553
315530003,3.4298,309071553
315540001,31.8631,309071554
315550001,4.3806,309071555
315560001,58.7419,309071556
315560002,10.1075,309071556
315570001,15.6015,309071557
315580001,3.0669,309071558
315580002,42.8092,309071558
315590001,3.3319,309081559
315590002,4.2065,309081559
315590003,0.7884,309081559
315600001,2.0924,309081560
315600002,3.4395,309081560
315600003,1.1007,309081560
315610001,0.7119,309101561
315610002,1.358,309101561
315610003,0.387,309101561
315620001,2.1039,309101562
315620002,1.2353,309101562
315630001,4.0295,310011563
315640001,3.4822,310011564
315640002,3.2805,310011564
315640003,4.2452,310011564
315650001,9.5941,310041565
315660001,6.5085,310041566
315670001,28.9185,311041567
315680001,185.7543,311041568
315690001,28.3918,311041569
315690002,44.3063,311041569
315700001,59.5917,311041570
315700002,122.0764,311041570
315710001,39.0729,311041571
315720001,40.1562,313021572
315720002,6.1104,313021572
315720003,3.596,313021572
315730001,17.8547,313021573
315730002,5.3513,313021573
315730003,1.3846,313021573
315740001,175.3154,313051574
315750001,8.1121,313051575
315760001,5.5668,314021576
315770001,11.0701,314021577
315780001,15.357,314021578
315790001,11.8041,314021579
315800001,2.15,316021580
315800002,40.5887,316021580
315800003,4.653,316021580
315810001,17.5975,316021581
315810002,1.7173,316021581
315810003,4.7219,316021581
315820001,39.373,318021582
315820002,4.6657,318021582
315830001,22.0178,318021583
394999499,,399999499
397999799,,397979799
410011002,0.1158,401011001
410011003,0.0555,401011001
410011004,0.0679,401011001
410011005,0.217,401011001
410011006,0.0724,401011001
410011007,0.066,401011001
410011008,0.2541,401011001
410011009,0.1502,401011001
410011010,0.0646,401011001
410011011,0.099,401011001
410011012,0.163,401011001
410011013,0.9883,401011001
410011014,0.4622,401011001
410011015,1.9356,401011001
410011016,0.3557,401011001
410011017,0.3192,401011001
410011018,0.4313,401011001
410011019,2.167,401011001
410011020,0.2208,401011001
410011021,0.6008,401011001
410011022,0.6482,401011001
410011023,0.0868,401011001
410011024,0.4078,401011001
410011025,0.5332,401011001
410021026,1.9182,401011002
410021027,0.4839,401011002
410021028,0.0554,401011002
410021029,0.3386,401011002
410021030,0.3499,401011002
410021031,0.2406,401011002
410021032,1.7043,401011002
410031614,364.439,401021003
410041258,14.9876,401021004
410041259,55.9243,401021004
410041412,12.8364,401021004
410041418,4.2492,401021004
410041420,3.624,401021004
410041422,1.8392,401021004
410041425,1.0183,401021004
410041426,2.1077,401021004
410041428,2.6296,401021004
410041430,4.4596,401021004
410041431,1.2751,401021004
410041432,12.2631,401021004
410051479,11.426,401021005
410051480,1.0379,401021005
410051481,0.4948,401021005
410051486,97.1929,401021005
410061492,0.6487,401021006
410061493,1.7949,401021006
410061494,54.4492,401021006
410061496,49.3197,401021006
410061615,96.2856,401021006
410071463,8.5383,401021007
410071464,1.6357,401021007
410071465,2.2375,401021007
410071466,1.0746,401021007
410071467,0.7116,401021007
410071468,5.061,401021007
410071475,7.8284,401021007
410071477,8.3757,401021007
410071488,18.641,401021007
410081490,395.6659,401021008
410091469,5.7844,401021009
410091471,19.0718,401021009
410101256,7.9096,401021010
410101257,50.078,401021010
410101411,27.2479,401021010
410101414,33.9527,401021010
410111060,0.5637,401031011
410111061,2.1929,401031011
410111062,3.8696,401031011
410111063,2.4349,401031011
410111065,1.6875,401031011
410111624,0.5564,401031011
410121067,8.3582,401031012
410121072,0.8897,401031012
410121073,0.2785,401031012
410131064,0.6325,401031013
410131066,1.5199,401031013
410131068,0.5448,401031013
410131069,1.087,401031013
410131070,0.6015,401031013
410131071,1.1158,401031013
410131074,0.2789,401031013
410131625,0.9065,401031013
410141172,4.081,401041014
410141637,2.123,401041014
410151170,3.5017,401041015
410151171,1.6199,401041015
410151312,1.9532,401041015
410151313,2.1508,401041015
410161173,4.5793,401041016
410161174,2.9253,401041016
410161175,2.4337,401041016
410171056,0.6086,401051017
410171057,1.0997,401051017
410171058,0.5286,401051017
410171059,0.547,401051017
410171594,1.1087,401051017
410181051,1.1453,401051018
410181052,0.9424,401051018
410181053,0.795,401051018
410181054,1.1717,401051018
410181055,1.174,401051018
410191047,0.8666,401051019
410191048,1.4969,401051019
410191049,1.4819,401051019
410191050,2.1372,401051019
410201043,0.9457,401061020
410201044,1.3704,401061020
410211042,2.124,401061021
410211286,1.8108,401061021
410211287,1.5406,401061021
410221045,1.2989,401061022
410221046,2.2311,401061022
410231080,0.5902,401071023
410231081,0.8537,401071023
410231082,0.5305,401071023
410231083,0.2408,401071023
410231084,0.5638,401071023
410231085,0.4491,401071023
410231288,0.2622,401071023
410231289,1.0697,401071023
410231290,0.5841,401071023
410231291,0.4386,401071023
410231292,0.4965,401071023
410231569,0.6929,401071023
410231584,0.4256,401071023
410241075,1.385,401071024
410241076,1.3549,401071024
410241077,1.7375,401071024
410241078,1.0834,401071024
410241079,1.5118,401071024
410251397,3.2649,402011025
410251405,1.9914,402011025
410251501,61.3989,402011025
410251510,36.5356,402011025
410251512,42.3386,402011025
410260001,3.3432,402011026
410260002,0.4297,402011026
410261255,19.1221,402011026
410261396,0.5734,402011026
410261398,4.8535,402011026
410261399,2.6565,402011026
410261400,1.9295,402011026
410261407,4.259,402011026
410261503,39.1521,402011026
410261527,0.3949,402011026
410271648,84.6217,402011027
410280001,6.334,402021028
410281384,5.5469,402021028
410291251,3.2188,402021029
410291252,2.7352,402021029
410291378,1.1749,402021029
410291530,1.5041,402021029
410291572,0.8319,402021029
410301244,0.378,402021030
410301245,1.1489,402021030
410301248,2.1684,402021030
410301249,1.5262,402021030
410301380,1.2918,402021030
410301381,1.2832,402021030
410301382,1.0705,402021030
410301571,0.3937,402021030
410311247,2.461,402021031
410311385,3.2699,402021031
410311634,2.4514,402021031
410321389,10.0245,402021032
410321392,34.2862,402021032
410331253,130.1511,402021033
410340001,1.8376,402021034
410341246,3.1445,402021034
410341383,3.0049,402021034
410351254,75.5901,402021035
410351376,5.3705,402021035
410351390,17.1026,402021035
410351391,8.2169,402021035
410351394,29.286,402021035
410361157,1.5565,402031036
410361158,3.6288,402031036
410361159,2.9034,402031036
410361160,1.9576,402031036
410361161,2.2188,402031036
410361162,2.5718,402031036
410361163,0.3396,402031036
410381166,1.1548,402031038
410381167,2.2451,402031038
410381168,2.5104,402031038
410381169,1.1661,402031038
410381601,1.3534,402031038
410390001,38.5669,402041039
410401224,1.4635,402041040
410401225,5.9628,402041040
410411223,7.4416,402041041
410411573,2.7314,402041041
410421217,4.6289,402041042
410431218,3.9065,402041043
410431369,3.1207,402041043
410441219,8.3213,402041044
410461214,1.9773,402041046
410461216,1.3457,402041046
410461367,0.9668,402041046
410461368,0.7327,402041046
410461370,2.8001,402041046
410461523,0.8883,402041046
410461524,2.0587,402041046
410471215,2.8886,402041047
410471222,9.2494,402041047
410471371,2.7125,402041047
410481220,4.262,402041048
410481221,15.8491,402041048
410481229,4.9407,402041048
410481520,3.3537,402041048
410481521,2.8948,402041048
410491234,21.9664,402051049
410491276,4.1085,402051049
410491597,0.5395,402051049
410501377,6.0371,402051050
410511240,9.9676,402051051
410511243,2.0334,402051051
410521230,0.4825,402051052
410521231,1.7803,402051052
410521241,4.5263,402051052
410521242,2.39,402051052
410521559,0.8246,402051052
410521628,0.3088,402051052
410531232,2.8539,402051053
410531233,2.6262,402051053
410531277,4.4288,402051053
410541235,7.8344,402051054
410541236,6.3059,402051054
410551237,2.11,402051055
410551238,7.5891,402051055
410551239,2.6008,402051055
410561196,1.1526,403011056
410561197,0.8054,403011056
410561198,0.6242,403011056
410561330,0.9177,403011056
410561331,0.3152,403011056
410561332,0.6973,403011056
410561333,0.6292,403011056
410561334,0.7752,403011056
410571191,0.1505,403011057
410571192,2.0542,403011057
410571193,0.5366,403011057
410571194,0.6665,403011057
410571195,2.2377,403011057
410571328,0.1661,403011057
410571329,0.1659,403011057
410571536,0.6498,403011057
410571586,0.1706,403011057
410571587,0.0671,403011057
410571588,0.2345,403011057
410571589,0.1237,403011057
410581199,0.9653,403021058
410581200,0.8026,403021058
410581336,0.2995,403021058
410581337,1.0765,403021058
410581338,0.8275,403021058
410581340,0.9399,403021058
410581539,0.4073,403021058
410581567,0.2189,403021058
410591213,5.5636,403021059
410591365,3.7126,403021059
410601212,1.7769,403021060
410601355,5.2643,403021060
410601356,2.6526,403021060
410601357,1.8557,403021060
410601638,0.6628,403021060
410611207,0.9849,403021061
410611208,0.6366,403021061
410611209,0.8225,403021061
410611210,0.9923,403021061
410611349,0.6937,403021061
410611350,0.3254,403021061
410611351,0.6398,403021061
410611352,0.4599,403021061
410611353,0.5026,403021061
410611354,0.6324,403021061
410611548,0.5198,403021061
410611580,0.3587,403021061
410621201,1.3888,403021062
410621202,1.9371,403021062
410621203,1.1746,403021062
410621341,0.4932,403021062
410621561,0.5154,403021062
410621590,0.6914,403021062
410631362,5.7912,403021063
410631363,3.5987,403021063
410641204,0.6687,403021064
410641205,0.7649,403021064
410641206,0.315,403021064
410641211,1.9911,403021064
410641342,0.4669,403021064
410641343,0.3964,403021064
410641344,0.2973,403021064
410641345,0.4492,403021064
410641348,0.665,403021064
410651185,20.5786,403031065
410651187,3.5061,403031065
410651320,0.6914,403031065
410661190,1.5993,403031066
410661326,4.4091,403031066
410661327,2.1512,403031066
410661547,0.3702,403031066
410661549,0.1856,403031066
410671188,9.0375,403031067
410671189,5.9889,403031067
410671322,1.0023,403031067
410671325,0.8993,403031067
410681176,0.9749,403031068
410681177,0.9976,403031068
410681178,0.8892,403031068
410681180,2.5819,403031068
410681181,1.3174,403031068
410691179,0.7138,403031069
410691184,3.0765,403031069
410691186,1.1647,403031069
410691314,1.6461,403031069
410691317,2.6923,403031069
410691318,0.9363,403031069
410691319,0.1994,403031069
410691578,0.5584,403031069
410691579,0.4597,403031069
410701182,1.8315,403031070
410701183,3.911,403031070
410711261,3.4882,403041071
410711603,10.3544,403041071
410721281,5.1599,403041072
410721282,6.2009,403041072
410721461,8.9396,403041072
410721532,10.1399,403041072
410721545,4.89,403041072
410731267,1.5207,403041073
410731269,4.3119,403041073
410731270,1.0674,403041073
410731448,0.9523,403041073
410731449,0.7204,403041073
410741266,1.8126,403041074
410741268,2.8344,403041074
410741451,2.5695,403041074
410751262,54.8627,403041075
410751437,68.5105,403041075
410761441,4.4154,403041076
410771260,2.3871,403041077
410771435,2.1854,403041077
410771436,5.1802,403041077
410781271,23.6436,403041078
410791450,2.0066,403041079
410791452,2.3674,403041079
410801439,3.4957,403041080
410801440,5.3092,403041080
410801442,1.3651,403041080
410811644,6.5089,403041081
410821265,3.9117,403041082
410821445,0.5862,403041082
410821446,3.8639,403041082
410821447,1.4783,403041082
410831272,49.1253,403041083
410831454,20.301,403041083
410831456,31.7334,403041083
410831458,3.1115,403041083
410831606,15.3037,403041083
410841264,3.9582,403041084
410841444,3.7254,403041084
410851443,5.0775,403041085
410861263,4.1439,403041086
410861600,2.2145,403041086
410861645,1.3469,403041086
410881274,35.4693,403041088
410881457,2.3323,403041088
410881460,47.3852,403041088
410891284,9.4563,403041089
410891599,4.0711,403041089
410901120,1.2052,404011090
410901121,1.4679,404011090
410901122,1.533,404011090
410911114,2.4519,404011091
410911115,1.786,404011091
410911116,2.1593,404011091
410921106,2.4987,404011092
410921117,2.4164,404011092
410921627,1.0412,404011092
410931036,0.6331,404011093
410931037,0.5972,404011093
410931038,0.4353,404011093
410931039,0.5013,404011093
410931040,0.631,404011093
410931041,0.5881,404011093
410931123,0.8264,404011093
410931124,0.6262,404011093
410931132,1.6629,404011093
410931285,0.4218,404011093
410931577,0.5118,404011093
410931585,0.4609,404011093
410941112,1.6248,404011094
410941118,0.7149,404011094
410941119,0.9063,404011094
410951107,1.0999,404011095
410951113,2.93,404011095
410951294,1.2465,404011095
410951295,2.4551,404011095
410951296,0.5218,404011095
410961108,0.4007,404011096
410961109,0.8342,404011096
410961110,2.2892,404011096
410961111,2.0088,404011096
410961540,1.4869,404011096
410961605,1.5317,404011096
410971125,0.9359,404011097
410971126,0.5004,404011097
410971127,1.3839,404011097
410971128,0.9427,404011097
410971129,1.408,404011097
410971130,0.7281,404011097
410971131,0.53,404011097
410971297,0.6921,404011097
410971298,0.2238,404011097
410971299,0.2594,404011097
410971300,0.6432,404011097
410971543,0.5647,404011097
410981149,6.1446,404021098
410991140,1.2648,404021099
410991141,1.0602,404021099
410991142,0.3849,404021099
410991143,0.626,404021099
410991144,1.1664,404021099
410991302,0.9101,404021099
410991574,0.7061,404021099
410991575,0.6056,404021099
411001145,1.4823,404021100
411001146,1.2566,404021100
411001147,1.4223,404021100
411001148,6.7875,404021100
411001303,0.7335,404021100
411001304,1.0391,404021100
411001305,1.4551,404021100
411001308,0.6669,404021100
411011133,0.4537,404021101
411011134,2.8721,404021101
411011135,3.9721,404021101
411011136,1.313,404021101
411011137,1.2273,404021101
411011138,0.8944,404021101
411011139,0.8346,404021101
411011301,0.5595,404021101
411011541,0.2644,404021101
411011542,0.5809,404021101
411021150,1.1643,404021102
411021151,1.0701,404021102
411021152,3.5642,404021102
411021153,2.0766,404021102
411021154,1.7264,404021102
411021155,0.791,404021102
411021156,0.3642,404021102
411021592,4.1158,404021102
411021593,3.3907,404021102
411031275,8.8253,404021103
411041086,7.2952,404031104
411051087,1.3212,404031105
411061091,1.546,404031106
411061092,3.1241,404031106
411061093,1.0319,404031106
411071095,0.9609,404031107
411071096,0.966,404031107
411071097,0.4395,404031107
411071098,0.3286,404031107
411071099,0.8123,404031107
411071100,1.5211,404031107
411071101,0.5683,404031107
411071102,1.2345,404031107
411071103,2.2317,404031107
411071104,0.4479,404031107
411071293,0.3443,404031107
411071563,0.4927,404031107
411071564,0.3491,404031107
411081033,1.718,404031108
411081034,1.6912,404031108
411081035,1.1956,404031108
411081090,0.8711,404031108
411081092,0.3735,404031108
411081093,1.2899,404031108
411081094,1.786,404031108
411091105,1.1327,404031109
411091602,2.3213,404031109
411091626,1.0528,404031109
411101612,409.2389,405011110
411101649,224.6233,405011110
411111508,48.3319,405011111
411111511,96.6276,405011111
411111608,378.3404,405011111
411111609,588.3725,405011111
411121505,133.7765,405011112
411121506,2.1431,405011112
411121507,39.8546,405011112
411131607,847.8696,405011113
411141610,50.6409,405011114
411151611,17.3326,405011115
411162001,74.203,405021116
411172002,1675.3597,405021117
411182003,6748.1529,405021118
411192004,5231.2432,405021119
411202005,3107.037,405031120
411212006,9643.884,405031121
411222007,75.2928,405031122
411232008,1583.2661,405031123
411242009,394.1203,405041124
411252010,271.9202,405041125
411262011,146.5314,405041126
411272012,3654.3884,405041127
411282013,2273.834,405041128
411292014,413.3374,406011129
411302015,7228.3655,406011130
411312016,15184.3968,406011131
411322017,11387.2463,406011132
411332018,136.2831,406011133
411342019,31877.8466,406011134
411352020,168946.0226,406011135
411362021,40.8706,406011136
411372022,80.449,406011137
411382023,102359.1511,406021138
411392024,77.6795,406021139
411402025,26107.329,406021140
411412026,513391.3333,406021141
411420001,188.9693,406021142
411420002,64.9332,406021142
411432028,288.3624,406021143
411441621,29.2771,407011144
411441622,21.2672,407011144
411441653,35.456,407011144
411441654,94.8686,407011144
411452029,4400.7382,407011145
411461617,155.7859,407011146
411471618,323.9655,407011147
411471652,1193.8299,407011147
411481619,128.2644,407011148
411491620,980.1341,407011149
411502030,1690.9302,407021150
411512031,4431.5114,407021151
411522032,177.4315,407021152
411542034,115.23,407021154
411552035,4404.485,407021155
411562036,1514.3964,407021156
411572037,6527.2342,407021157
411582038,2281.8815,407021158
411592039,856.1907,407031159
411602040,12.0822,407031160
411612041,10548.6359,407031161
411622042,146.0888,407031162
411632043,4790.3357,407031163
411642044,3287.9008,407031164
411652045,97.5456,407031165
411662046,1924.5348,407031166
411672047,14.6561,407031167
411682048,901.7859,407031168
411692049,8644.9956,407031169
411702050,5557.8467,407031170
411710001,2.7862,402041171
411710002,1.0235,402041171
411710003,3.2214,402041171
411710004,0.715,402041171
411710005,1.1548,402041171
411710006,0.7156,402041171
411720001,4.3215,402041172
411720002,1.0241,402041172
411720003,2.1448,402041172
411730001,66.7535,407021173
411740001,126.5343,407021174
411750001,3.3491,402031175
411750002,1.3322,402031175
411750003,1.8695,402031175
411760001,1.1184,402031176
411760002,1.1376,402031176
411760003,1.8059,402031176
411760004,0.6211,402031176
411770001,2.9716,403041177
411770002,1.7216,403041177
411770003,5.0284,403041177
411770004,1.7497,403041177
411780001,12.1052,403041178
494999499,,499999499
497999799,,497979799
510012010,2103.4751,501011001
510012012,3.1164,501011001
510032062,82.8158,501011003
510032063,469.9977,501011003
510032067,674.2505,501011003
510042011,12.9721,501011004
510042013,121.4557,501011004
510052114,35.8726,501021005
510052115,31.4358,501021005
510070001,4.4027,501021007
510072073,502.6579,501021007
510082057,9.7141,501021008
510092080,1682.5205,501021009
510092081,27.2945,501021009
510102090,517.0762,501021010
510112050,11.7042,501021011
510122091,9.9522,501021012
510142110,1349.4095,501021014
510142111,8.1472,501021014
510142112,88.5237,501021014
510142113,214.5527,501021014
510152052,8.6362,501021015
510152053,3.4732,501021015
510152055,10.8593,501021015
510160001,4.6771,501021016
510162160,827.5514,501021016
510172030,2826.4585,501031017
510172040,1337.361,501031017
510182100,1559.856,501031018
510192121,12.5236,501031019
510192123,311.2951,501031019
510202120,6702.6609,501031020
510202122,3.128,501031020
510202180,2935.2918,501031020
510212146,97.9248,502011021
510222145,9.5893,502011022
510232133,4.2732,502011023
510232134,4.8829,502011023
510232135,0.8048,502011023
510242137,10.3796,502011024
510242143,3.8673,502011024
510252132,2.0641,502011025
510252136,2.4072,502011025
510252138,1.0487,502011025
510252139,0.1877,502011025
510252140,0.435,502011025
510252141,0.1802,502011025
510252147,2.0725,502011025
510262172,18.3724,502011026
510262174,21.8458,502011026
510272130,31.8413,502011027
510282142,2.2774,502011028
510282144,9.5494,502011028
510292171,8.2757,502011029
510292173,113.9587,502011029
510292175,252.364,502011029
510292177,434.2609,502011029
510301001,2.5876,503011030
510301014,7.2197,503011030
510311126,1.3231,503011031
510311132,0.6363,503011031
510311143,1.0285,503011031
510311144,0.3431,503011031
510311149,0.5407,503011031
510321145,2.1219,503011032
510321147,0.6175,503011032
510321161,1.0117,503011032
510331015,3.4771,503011033
510331019,0.5229,503011033
510331049,0.4196,503011033
510341158,1.0677,503011034
510341163,1.0959,503011034
510341165,1.9803,503011034
510341168,1.271,503011034
510351121,0.4318,503011035
510351122,0.3506,503011035
510351129,0.4875,503011035
510351130,0.6112,503011035
510351133,0.7988,503011035
510351135,1.1118,503011035
510351137,1.3355,503011035
510351140,1.0438,503011035
