,UCL_CODE_2016,UCL_NAME_2016,SOSR_CODE_2016,SOSR_NAME_2016,SOS_CODE_2016,SOS_NAME_2016,AREA_ALBERS_SQKM_2016,UCL_CODE_2021,UCL_NAME_2021,SOSR_CODE_2021,SOSR_NAME_2021,SOS_CODE_2021,SOS_NAME_2021,AREA_ALBERS_SQKM_2021,Reason for change
83,114034,Yass,114.0,"5,000 to 9,999",11.0,Other Urban,7.5605,114037.0,Yass,114.0,"5,000 to 9,999",11.0,Other Urban,8.1577,
84,114035,Young,114.0,"5,000 to 9,999",11.0,Other Urban,8.2753,114038.0,Young,114.0,"5,000 to 9,999",11.0,Other Urban,11.4838,
85,115001,Aberdeen,115.0,"1,000 to 4,999",11.0,Other Urban,4.6827,115001.0,Aberdeen,115.0,"4,999 or less",11.0,Other Urban,4.6827,
86,114002,Anna Bay - Boat Harbour,114.0,"5,000 to 9,999",11.0,Other Urban,12.8003,115002.0,Anna Bay - Boat Harbour,115.0,"4,999 or less",11.0,Other Urban,5.965,
87,115002,Appin,115.0,"1,000 to 4,999",11.0,Other Urban,2.3628,115003.0,Appin,115.0,"4,999 or less",11.0,Other Urban,2.7104,
88,115003,Arrawarra,115.0,"1,000 to 4,999",11.0,Other Urban,7.2412,115004.0,Arrawarra,115.0,"4,999 or less",11.0,Other Urban,7.2412,
89,115004,Balranald,115.0,"1,000 to 4,999",11.0,Other Urban,3.5294,115005.0,Balranald,115.0,"4,999 or less",11.0,Other Urban,3.5294,
90,115005,Bangalow,115.0,"1,000 to 4,999",11.0,Other Urban,1.8019,115006.0,Bangalow,115.0,"4,999 or less",11.0,Other Urban,1.8485,
91,115006,Bargo,115.0,"1,000 to 4,999",11.0,Other Urban,4.4939,115007.0,Bargo,115.0,"4,999 or less",11.0,Other Urban,4.4939,
92,115007,Barham - Koondrook (Barham Part),115.0,"1,000 to 4,999",11.0,Other Urban,4.1002,115008.0,Barham - Koondrook (Barham Part),115.0,"4,999 or less",11.0,Other Urban,4.224,
93,115008,Barooga,115.0,"1,000 to 4,999",11.0,Other Urban,5.69,115009.0,Barooga,115.0,"4,999 or less",11.0,Other Urban,5.6934,
94,115009,Barraba,115.0,"1,000 to 4,999",11.0,Other Urban,2.6989,115010.0,Barraba,115.0,"4,999 or less",11.0,Other Urban,2.6989,
95,115010,Basin View,115.0,"1,000 to 4,999",11.0,Other Urban,3.8768,115011.0,Basin View,115.0,"4,999 or less",11.0,Other Urban,3.8768,
96,115011,Batlow,115.0,"1,000 to 4,999",11.0,Other Urban,2.8616,115012.0,Batlow,115.0,"4,999 or less",11.0,Other Urban,2.8616,
97,115012,Bega,115.0,"1,000 to 4,999",11.0,Other Urban,13.2533,115013.0,Bega,115.0,"4,999 or less",11.0,Other Urban,6.7675,
98,115013,Bellingen,115.0,"1,000 to 4,999",11.0,Other Urban,3.6139,115014.0,Bellingen,115.0,"4,999 or less",11.0,Other Urban,3.6139,
99,115014,Bermagui,115.0,"1,000 to 4,999",11.0,Other Urban,9.2223,115015.0,Bermagui,115.0,"4,999 or less",11.0,Other Urban,9.2223,
100,121007,Berridale (L),121.0,500 or more,12.0,Bounded Locality,2.2642,115016.0,Berridale,115.0,"4,999 or less",11.0,Other Urban,2.2642,Name Change
101,115015,Berry,115.0,"1,000 to 4,999",11.0,Other Urban,3.0097,115017.0,Berry,115.0,"4,999 or less",11.0,Other Urban,3.0097,
102,115016,Bingara,115.0,"1,000 to 4,999",11.0,Other Urban,3.9255,115018.0,Bingara,115.0,"4,999 or less",11.0,Other Urban,3.9256,
103,115017,Blackheath,115.0,"1,000 to 4,999",11.0,Other Urban,15.9555,115019.0,Blackheath,115.0,"4,999 or less",11.0,Other Urban,15.9555,
104,115018,Blayney,115.0,"1,000 to 4,999",11.0,Other Urban,5.3696,115020.0,Blayney,115.0,"4,999 or less",11.0,Other Urban,5.3696,
105,115019,Bombala,115.0,"1,000 to 4,999",11.0,Other Urban,5.1846,115021.0,Bombala,115.0,"4,999 or less",11.0,Other Urban,5.1846,
106,115020,Bonny Hills,115.0,"1,000 to 4,999",11.0,Other Urban,2.7491,115022.0,Bonny Hills,115.0,"4,999 or less",11.0,Other Urban,2.7491,
107,115021,Boorowa,115.0,"1,000 to 4,999",11.0,Other Urban,6.0795,115023.0,Boorowa,115.0,"4,999 or less",11.0,Other Urban,6.0795,
108,115022,Bourke,115.0,"1,000 to 4,999",11.0,Other Urban,6.5338,115024.0,Bourke,115.0,"4,999 or less",11.0,Other Urban,6.5338,
109,115023,Bowen Mountain,115.0,"1,000 to 4,999",11.0,Other Urban,0.9065,115025.0,Bowen Mountain,115.0,"4,999 or less",11.0,Other Urban,0.9065,
110,115024,Braidwood,115.0,"1,000 to 4,999",11.0,Other Urban,4.8704,115026.0,Braidwood,115.0,"4,999 or less",11.0,Other Urban,4.8704,
111,115025,Branxton,115.0,"1,000 to 4,999",11.0,Other Urban,3.7413,115027.0,Branxton,115.0,"4,999 or less",11.0,Other Urban,3.7413,
112,115026,Broulee - Mossy Point,115.0,"1,000 to 4,999",11.0,Other Urban,5.4953,115028.0,Broulee - Mossy Point,115.0,"4,999 or less",11.0,Other Urban,5.7405,
113,115027,Brunswick Heads,115.0,"1,000 to 4,999",11.0,Other Urban,4.0461,115029.0,Brunswick Heads,115.0,"4,999 or less",11.0,Other Urban,4.0461,
114,115028,Bulahdelah,115.0,"1,000 to 4,999",11.0,Other Urban,2.5821,115030.0,Bulahdelah,115.0,"4,999 or less",11.0,Other Urban,2.5821,
115,115029,Bundanoon,115.0,"1,000 to 4,999",11.0,Other Urban,9.6503,115031.0,Bundanoon,115.0,"4,999 or less",11.0,Other Urban,9.6503,
116,115030,Bundeena,115.0,"1,000 to 4,999",11.0,Other Urban,1.1786,115032.0,Bundeena,115.0,"4,999 or less",11.0,Other Urban,1.1786,
117,115031,Bungendore,115.0,"1,000 to 4,999",11.0,Other Urban,5.0484,115033.0,Bungendore,115.0,"4,999 or less",11.0,Other Urban,5.0679,
118,115032,Buxton,115.0,"1,000 to 4,999",11.0,Other Urban,1.588,115034.0,Buxton (NSW),115.0,"4,999 or less",11.0,Other Urban,1.588,Name Change
119,115033,Calala,115.0,"1,000 to 4,999",11.0,Other Urban,2.0859,115035.0,Calala,115.0,"4,999 or less",11.0,Other Urban,3.2268,
120,115034,Callala Bay,115.0,"1,000 to 4,999",11.0,Other Urban,5.072,115036.0,Callala Bay,115.0,"4,999 or less",11.0,Other Urban,5.072,
121,115035,Cambewarra Village,115.0,"1,000 to 4,999",11.0,Other Urban,0.995,115037.0,Cambewarra Village,115.0,"4,999 or less",11.0,Other Urban,0.995,
122,115036,Canowindra,115.0,"1,000 to 4,999",11.0,Other Urban,4.204,115038.0,Canowindra,115.0,"4,999 or less",11.0,Other Urban,4.204,
123,115037,Cobar,115.0,"1,000 to 4,999",11.0,Other Urban,9.5893,115039.0,Cobar,115.0,"4,999 or less",11.0,Other Urban,9.5893,
124,115038,Colo Vale,115.0,"1,000 to 4,999",11.0,Other Urban,4.3899,115040.0,Colo Vale,115.0,"4,999 or less",11.0,Other Urban,4.3899,
125,115039,Condobolin,115.0,"1,000 to 4,999",11.0,Other Urban,8.6918,115041.0,Condobolin,115.0,"4,999 or less",11.0,Other Urban,8.5865,
126,115040,Coolamon,115.0,"1,000 to 4,999",11.0,Other Urban,5.4419,115042.0,Coolamon,115.0,"4,999 or less",11.0,Other Urban,5.4419,
127,115041,Coonabarabran,115.0,"1,000 to 4,999",11.0,Other Urban,11.0219,115043.0,Coonabarabran,115.0,"4,999 or less",11.0,Other Urban,11.0219,
128,115042,Coonamble,115.0,"1,000 to 4,999",11.0,Other Urban,10.1732,115044.0,Coonamble,115.0,"4,999 or less",11.0,Other Urban,10.1731,
129,121022,Coraki (L),121.0,500 or more,12.0,Bounded Locality,3.0021,115045.0,Coraki,115.0,"4,999 or less",11.0,Other Urban,3.0021,Name Change
130,115043,Corindi Beach,115.0,"1,000 to 4,999",11.0,Other Urban,2.3847,115046.0,Corindi Beach,115.0,"4,999 or less",11.0,Other Urban,2.3846,
131,115044,Crookwell,115.0,"1,000 to 4,999",11.0,Other Urban,4.9173,115047.0,Crookwell,115.0,"4,999 or less",11.0,Other Urban,4.9173,
132,115045,Culburra Beach - Orient Point,115.0,"1,000 to 4,999",11.0,Other Urban,7.0568,115048.0,Culburra Beach - Orient Point,115.0,"4,999 or less",11.0,Other Urban,7.0568,
133,115046,Culcairn,115.0,"1,000 to 4,999",11.0,Other Urban,2.5325,115049.0,Culcairn,115.0,"4,999 or less",11.0,Other Urban,2.5325,
134,121027,Cumbalum (L),121.0,500 or more,12.0,Bounded Locality,0.5236,115050.0,Cumbalum,115.0,"4,999 or less",11.0,Other Urban,1.7283,Name Change
135,115047,Dalmeny,115.0,"1,000 to 4,999",11.0,Other Urban,5.4353,115051.0,Dalmeny,115.0,"4,999 or less",11.0,Other Urban,5.4353,
136,115048,Denman,115.0,"1,000 to 4,999",11.0,Other Urban,2.7535,115052.0,Denman,115.0,"4,999 or less",11.0,Other Urban,3.2542,
137,115049,Dorrigo,115.0,"1,000 to 4,999",11.0,Other Urban,4.2195,115053.0,Dorrigo,115.0,"4,999 or less",11.0,Other Urban,4.2195,
138,115050,Douglas Park,115.0,"1,000 to 4,999",11.0,Other Urban,5.9437,115054.0,Douglas Park,115.0,"4,999 or less",11.0,Other Urban,5.9437,
139,115051,Dungog,115.0,"1,000 to 4,999",11.0,Other Urban,6.4834,115055.0,Dungog,115.0,"4,999 or less",11.0,Other Urban,6.4834,
140,115052,Eden,115.0,"1,000 to 4,999",11.0,Other Urban,8.161,115056.0,Eden,115.0,"4,999 or less",11.0,Other Urban,8.161,
141,115054,Evans Head,115.0,"1,000 to 4,999",11.0,Other Urban,9.4322,115057.0,Evans Head,115.0,"4,999 or less",11.0,Other Urban,9.4322,
142,115055,Fingal Bay,115.0,"1,000 to 4,999",11.0,Other Urban,1.118,115058.0,Fingal Bay,115.0,"4,999 or less",11.0,Other Urban,1.118,
143,115056,Finley,115.0,"1,000 to 4,999",11.0,Other Urban,5.9823,115059.0,Finley,115.0,"4,999 or less",11.0,Other Urban,5.9822,
144,115057,Forest Hill,115.0,"1,000 to 4,999",11.0,Other Urban,6.0699,115060.0,Forest Hill (NSW),115.0,"4,999 or less",11.0,Other Urban,6.0699,Name Change
145,115058,Frederickton,115.0,"1,000 to 4,999",11.0,Other Urban,1.5209,115061.0,Frederickton,115.0,"4,999 or less",11.0,Other Urban,1.5209,
146,115059,Freemans Reach,115.0,"1,000 to 4,999",11.0,Other Urban,3.7144,115062.0,Freemans Reach,115.0,"4,999 or less",11.0,Other Urban,3.7144,
147,115060,Galston,115.0,"1,000 to 4,999",11.0,Other Urban,0.527,115063.0,Galston,115.0,"4,999 or less",11.0,Other Urban,0.527,
148,115061,Gerringong,115.0,"1,000 to 4,999",11.0,Other Urban,2.6665,115064.0,Gerringong,115.0,"4,999 or less",11.0,Other Urban,2.6665,
149,115062,Gilgandra,115.0,"1,000 to 4,999",11.0,Other Urban,10.9255,115065.0,Gilgandra,115.0,"4,999 or less",11.0,Other Urban,10.9255,
150,115063,Glossodia,115.0,"1,000 to 4,999",11.0,Other Urban,8.0675,115066.0,Glossodia,115.0,"4,999 or less",11.0,Other Urban,8.0675,
151,115064,Gloucester,115.0,"1,000 to 4,999",11.0,Other Urban,5.8359,115067.0,Gloucester,115.0,"4,999 or less",11.0,Other Urban,5.8359,
152,115066,Greenwell Point,115.0,"1,000 to 4,999",11.0,Other Urban,2.667,115068.0,Greenwell Point,115.0,"4,999 or less",11.0,Other Urban,2.667,
153,115067,Grenfell,115.0,"1,000 to 4,999",11.0,Other Urban,10.9719,115069.0,Grenfell,115.0,"4,999 or less",11.0,Other Urban,10.9719,
154,115068,Greta,115.0,"1,000 to 4,999",11.0,Other Urban,5.1063,115070.0,Greta,115.0,"4,999 or less",11.0,Other Urban,5.1063,
155,115069,Gulgong,115.0,"1,000 to 4,999",11.0,Other Urban,4.0421,115071.0,Gulgong,115.0,"4,999 or less",11.0,Other Urban,4.042,
156,115070,Gulmarrad,115.0,"1,000 to 4,999",11.0,Other Urban,9.2572,115072.0,Gulmarrad,115.0,"4,999 or less",11.0,Other Urban,9.2572,
157,115071,Gundagai,115.0,"1,000 to 4,999",11.0,Other Urban,9.0449,115073.0,Gundagai,115.0,"4,999 or less",11.0,Other Urban,9.0449,
158,115072,Guyra,115.0,"1,000 to 4,999",11.0,Other Urban,7.7244,115074.0,Guyra,115.0,"4,999 or less",11.0,Other Urban,7.7244,
159,121047,Hallidays Point - Black Head (L),121.0,500 or more,12.0,Bounded Locality,3.5175,115075.0,Hallidays Point - Black Head,115.0,"4,999 or less",11.0,Other Urban,3.5175,Name Change
160,115073,Harden - Murrumburrah,115.0,"1,000 to 4,999",11.0,Other Urban,10.4446,115076.0,Harden - Murrumburrah,115.0,"4,999 or less",11.0,Other Urban,5.832,
161,115074,Harrington,115.0,"1,000 to 4,999",11.0,Other Urban,3.1929,115077.0,Harrington,115.0,"4,999 or less",11.0,Other Urban,3.1929,
162,121050,Hawks Nest (L),121.0,500 or more,12.0,Bounded Locality,13.8335,115078.0,Hawks Nest ,115.0,"4,999 or less",11.0,Other Urban,13.8335,Name Change
163,115075,Hay,115.0,"1,000 to 4,999",11.0,Other Urban,10.731,115079.0,Hay,115.0,"4,999 or less",11.0,Other Urban,10.731,
164,115076,Hill Top,115.0,"1,000 to 4,999",11.0,Other Urban,2.2634,115080.0,Hill Top,115.0,"4,999 or less",11.0,Other Urban,2.2634,
165,115077,Hillston,115.0,"1,000 to 4,999",11.0,Other Urban,6.3583,115081.0,Hillston,115.0,"4,999 or less",11.0,Other Urban,6.3583,
166,115078,Holbrook,115.0,"1,000 to 4,999",11.0,Other Urban,3.82,115082.0,Holbrook,115.0,"4,999 or less",11.0,Other Urban,3.82,
167,115079,Howlong,115.0,"1,000 to 4,999",11.0,Other Urban,4.0465,115083.0,Howlong,115.0,"4,999 or less",11.0,Other Urban,4.0465,
168,115080,Iluka,115.0,"1,000 to 4,999",11.0,Other Urban,5.5661,115084.0,Iluka,115.0,"4,999 or less",11.0,Other Urban,5.5661,
169,121053,Jamberoo (L),121.0,500 or more,12.0,Bounded Locality,1.3603,115085.0,Jamberoo,115.0,"4,999 or less",11.0,Other Urban,1.4114,Name Change
170,115081,Jindabyne,115.0,"1,000 to 4,999",11.0,Other Urban,1.8568,115086.0,Jindabyne,115.0,"4,999 or less",11.0,Other Urban,2.0513,
171,115082,Jindera,115.0,"1,000 to 4,999",11.0,Other Urban,3.2855,115087.0,Jindera,115.0,"4,999 or less",11.0,Other Urban,3.2855,
172,115083,Junction Hill,115.0,"1,000 to 4,999",11.0,Other Urban,2.0557,115088.0,Junction Hill,115.0,"4,999 or less",11.0,Other Urban,2.3406,
173,115084,Junee,115.0,"1,000 to 4,999",11.0,Other Urban,20.8145,115089.0,Junee,115.0,"4,999 or less",11.0,Other Urban,20.8145,
174,115085,Kandos,115.0,"1,000 to 4,999",11.0,Other Urban,3.3673,115090.0,Kandos,115.0,"4,999 or less",11.0,Other Urban,4.4775,
175,115086,Karuah,115.0,"1,000 to 4,999",11.0,Other Urban,3.0402,115091.0,Karuah,115.0,"4,999 or less",11.0,Other Urban,3.0402,
176,115087,Kootingal,115.0,"1,000 to 4,999",11.0,Other Urban,2.2163,115092.0,Kootingal,115.0,"4,999 or less",11.0,Other Urban,2.2163,
177,115088,Kurrajong,115.0,"1,000 to 4,999",11.0,Other Urban,2.229,115093.0,Kurrajong,115.0,"4,999 or less",11.0,Other Urban,2.229,
178,115089,Kyogle,115.0,"1,000 to 4,999",11.0,Other Urban,5.6379,115094.0,Kyogle,115.0,"4,999 or less",11.0,Other Urban,5.6379,
179,115090,Lake Cargelligo,115.0,"1,000 to 4,999",11.0,Other Urban,6.0893,115095.0,Lake Cargelligo,115.0,"4,999 or less",11.0,Other Urban,6.0893,
180,115091,Lake Cathie,115.0,"1,000 to 4,999",11.0,Other Urban,6.0174,115096.0,Lake Cathie,115.0,"4,999 or less",11.0,Other Urban,9.3406,
181,115092,Lemon Tree Passage,115.0,"1,000 to 4,999",11.0,Other Urban,1.8194,115097.0,Lemon Tree Passage,115.0,"4,999 or less",11.0,Other Urban,1.8194,
182,115093,Lightning Ridge,115.0,"1,000 to 4,999",11.0,Other Urban,2.9268,115098.0,Lightning Ridge,115.0,"4,999 or less",11.0,Other Urban,2.9268,
183,115094,Macksville,115.0,"1,000 to 4,999",11.0,Other Urban,11.258,115099.0,Macksville,115.0,"4,999 or less",11.0,Other Urban,11.3702,
184,115095,Maclean,115.0,"1,000 to 4,999",11.0,Other Urban,9.7321,115100.0,Maclean,115.0,"4,999 or less",11.0,Other Urban,3.6455,
185,115096,Malua Bay,115.0,"1,000 to 4,999",11.0,Other Urban,4.4412,115101.0,Malua Bay,115.0,"4,999 or less",11.0,Other Urban,4.4412,
186,115097,Manilla,115.0,"1,000 to 4,999",11.0,Other Urban,3.2074,115102.0,Manilla,115.0,"4,999 or less",11.0,Other Urban,3.2074,
187,121073,Merriwa (L),121.0,500 or more,12.0,Bounded Locality,3.8132,115103.0,Merriwa,115.0,"4,999 or less",11.0,Other Urban,3.8132,Name Change
188,115098,Milton,115.0,"1,000 to 4,999",11.0,Other Urban,2.5175,115104.0,Milton,115.0,"4,999 or less",11.0,Other Urban,3.1512,
189,115099,Molong,115.0,"1,000 to 4,999",11.0,Other Urban,3.8336,115105.0,Molong,115.0,"4,999 or less",11.0,Other Urban,3.8336,
190,115100,Moruya,115.0,"1,000 to 4,999",11.0,Other Urban,10.8211,115106.0,Moruya,115.0,"4,999 or less",11.0,Other Urban,6.301,
191,115101,Mullumbimby,115.0,"1,000 to 4,999",11.0,Other Urban,4.0184,115107.0,Mullumbimby,115.0,"4,999 or less",11.0,Other Urban,4.2217,
192,115102,Murrumbateman,115.0,"1,000 to 4,999",11.0,Other Urban,8.8215,115108.0,Murrumbateman,115.0,"4,999 or less",11.0,Other Urban,9.0224,
193,115103,Narooma,115.0,"1,000 to 4,999",11.0,Other Urban,14.3708,115109.0,Narooma,115.0,"4,999 or less",11.0,Other Urban,8.047,
194,115104,Narrandera,115.0,"1,000 to 4,999",11.0,Other Urban,7.8069,115110.0,Narrandera,115.0,"4,999 or less",11.0,Other Urban,7.8069,
195,115105,Narromine,115.0,"1,000 to 4,999",11.0,Other Urban,10.4355,115111.0,Narromine,115.0,"4,999 or less",11.0,Other Urban,10.4355,
196,121088,North Rothbury (L),121.0,500 or more,12.0,Bounded Locality,0.3985,115112.0,North Rothbury,115.0,"4,999 or less",11.0,Other Urban,3.4167,Name Change
197,115106,Nyngan,115.0,"1,000 to 4,999",11.0,Other Urban,11.6282,115113.0,Nyngan,115.0,"4,999 or less",11.0,Other Urban,11.6282,
198,115107,Oberon,115.0,"1,000 to 4,999",11.0,Other Urban,7.0861,115114.0,Oberon,115.0,"4,999 or less",11.0,Other Urban,7.1806,
199,115108,Ocean Shores,115.0,"1,000 to 4,999",11.0,Other Urban,10.5118,115115.0,Ocean Shores,115.0,"4,999 or less",11.0,Other Urban,10.5118,
200,115109,Old Bar,115.0,"1,000 to 4,999",11.0,Other Urban,6.039,115116.0,Old Bar,115.0,"4,999 or less",11.0,Other Urban,5.3435,
201,115110,Old Erowal Bay,115.0,"1,000 to 4,999",11.0,Other Urban,8.2271,115117.0,Old Erowal Bay,115.0,"4,999 or less",11.0,Other Urban,1.1767,
202,115111,Pambula,115.0,"1,000 to 4,999",11.0,Other Urban,6.4242,115118.0,Pambula,115.0,"4,999 or less",11.0,Other Urban,7.5931,
203,115112,Picton,115.0,"1,000 to 4,999",11.0,Other Urban,4.4049,115119.0,Picton,115.0,"4,999 or less",11.0,Other Urban,4.4049,
204,115113,Pitt Town,115.0,"1,000 to 4,999",11.0,Other Urban,5.053,115120.0,Pitt Town,115.0,"4,999 or less",11.0,Other Urban,5.2462,
205,115114,Portland (NSW),115.0,"1,000 to 4,999",11.0,Other Urban,4.7269,115121.0,Portland (NSW),115.0,"4,999 or less",11.0,Other Urban,4.7269,
206,115115,Quirindi,115.0,"1,000 to 4,999",11.0,Other Urban,9.7799,115122.0,Quirindi,115.0,"4,999 or less",11.0,Other Urban,9.78,
207,115117,Robertson,115.0,"1,000 to 4,999",11.0,Other Urban,3.3152,115123.0,Robertson,115.0,"4,999 or less",11.0,Other Urban,3.3152,
208,115118,Sandy Beach - Emerald Beach,115.0,"1,000 to 4,999",11.0,Other Urban,5.6395,115124.0,Sandy Beach - Emerald Beach,115.0,"4,999 or less",11.0,Other Urban,7.3584,
209,115120,Shoalhaven Heads,115.0,"1,000 to 4,999",11.0,Other Urban,4.2675,115125.0,Shoalhaven Heads,115.0,"4,999 or less",11.0,Other Urban,4.2675,
210,115122,Skennars Head,115.0,"1,000 to 4,999",11.0,Other Urban,0.8228,115126.0,Skennars Head,115.0,"4,999 or less",11.0,Other Urban,0.8228,
211,115123,Smiths Lake,115.0,"1,000 to 4,999",11.0,Other Urban,5.2453,115127.0,Smiths Lake,115.0,"4,999 or less",11.0,Other Urban,5.2453,
212,115124,South Golden Beach,115.0,"1,000 to 4,999",11.0,Other Urban,2.5033,115128.0,South Golden Beach,115.0,"4,999 or less",11.0,Other Urban,2.5033,
213,115125,Stanwell Park,115.0,"1,000 to 4,999",11.0,Other Urban,1.2953,115129.0,Stanwell Park,115.0,"4,999 or less",11.0,Other Urban,3.2243,
214,115126,Sussex Inlet,115.0,"1,000 to 4,999",11.0,Other Urban,10.3337,115130.0,Sussex Inlet,115.0,"4,999 or less",11.0,Other Urban,10.9311,
215,115128,Tanilba Bay,115.0,"1,000 to 4,999",11.0,Other Urban,3.3053,115131.0,Tanilba Bay,115.0,"4,999 or less",11.0,Other Urban,3.3053,
216,115129,Tathra,115.0,"1,000 to 4,999",11.0,Other Urban,6.3501,115132.0,Tathra,115.0,"4,999 or less",11.0,Other Urban,6.8041,
217,115130,Tea Gardens,115.0,"1,000 to 4,999",11.0,Other Urban,1.7036,115133.0,Tea Gardens,115.0,"4,999 or less",11.0,Other Urban,1.9817,
218,115131,Temora,115.0,"1,000 to 4,999",11.0,Other Urban,16.1066,115134.0,Temora,115.0,"4,999 or less",11.0,Other Urban,16.1066,
219,115132,Tenterfield,115.0,"1,000 to 4,999",11.0,Other Urban,7.2653,115135.0,Tenterfield,115.0,"4,999 or less",11.0,Other Urban,7.2653,
220,115133,The Oaks,115.0,"1,000 to 4,999",11.0,Other Urban,1.6517,115136.0,The Oaks,115.0,"4,999 or less",11.0,Other Urban,1.9297,
221,115134,Thirlmere,115.0,"1,000 to 4,999",11.0,Other Urban,6.7822,115137.0,Thirlmere,115.0,"4,999 or less",11.0,Other Urban,7.31,
222,,,,,,,,115138.0,Thrumster,115.0,"4,999 or less",11.0,Other Urban,5.9061,New
223,115135,Tocumwal,115.0,"1,000 to 4,999",11.0,Other Urban,18.5858,115139.0,Tocumwal,115.0,"4,999 or less",11.0,Other Urban,18.5863,
224,115136,Tomakin,115.0,"1,000 to 4,999",11.0,Other Urban,3.8804,115140.0,Tomakin,115.0,"4,999 or less",11.0,Other Urban,3.8804,
225,115137,Tumbarumba,115.0,"1,000 to 4,999",11.0,Other Urban,6.2643,115141.0,Tumbarumba,115.0,"4,999 or less",11.0,Other Urban,6.2643,
226,115138,Tuross Head,115.0,"1,000 to 4,999",11.0,Other Urban,6.3053,115142.0,Tuross Head,115.0,"4,999 or less",11.0,Other Urban,3.726,
227,115139,Uralla,115.0,"1,000 to 4,999",11.0,Other Urban,8.2332,115143.0,Uralla,115.0,"4,999 or less",11.0,Other Urban,8.2332,
228,115140,Urunga,115.0,"1,000 to 4,999",11.0,Other Urban,5.3632,115144.0,Urunga,115.0,"4,999 or less",11.0,Other Urban,5.3632,
229,115141,Valla Beach,115.0,"1,000 to 4,999",11.0,Other Urban,2.1837,115145.0,Valla Beach,115.0,"4,999 or less",11.0,Other Urban,2.1837,
230,115142,Vincentia,115.0,"1,000 to 4,999",11.0,Other Urban,3.2821,115146.0,Vincentia,115.0,"4,999 or less",11.0,Other Urban,3.3417,
231,,,,,,,,115147.0,Vincentia West,115.0,"4,999 or less",11.0,Other Urban,0.9218,New
232,115143,Walcha,115.0,"1,000 to 4,999",11.0,Other Urban,3.6711,115148.0,Walcha,115.0,"4,999 or less",11.0,Other Urban,3.6711,
233,115144,Walgett,115.0,"1,000 to 4,999",11.0,Other Urban,5.7855,115149.0,Walgett,115.0,"4,999 or less",11.0,Other Urban,5.7855,
234,115145,Wallacia,115.0,"1,000 to 4,999",11.0,Other Urban,1.6786,115150.0,Wallacia,115.0,"4,999 or less",11.0,Other Urban,1.6786,
235,115146,Wallerawang,115.0,"1,000 to 4,999",11.0,Other Urban,5.5764,115151.0,Wallerawang,115.0,"4,999 or less",11.0,Other Urban,5.5764,
236,115147,Warialda,115.0,"1,000 to 4,999",11.0,Other Urban,3.5224,115152.0,Warialda,115.0,"4,999 or less",11.0,Other Urban,3.5224,
237,115148,Warren,115.0,"1,000 to 4,999",11.0,Other Urban,2.9812,115153.0,Warren,115.0,"4,999 or less",11.0,Other Urban,2.9812,
238,115149,Wee Waa,115.0,"1,000 to 4,999",11.0,Other Urban,4.5377,115154.0,Wee Waa,115.0,"4,999 or less",11.0,Other Urban,4.5377,
239,115150,Wellington,115.0,"1,000 to 4,999",11.0,Other Urban,9.3292,115155.0,Wellington,115.0,"4,999 or less",11.0,Other Urban,9.3292,
240,115151,Wentworth,115.0,"1,000 to 4,999",11.0,Other Urban,4.6047,115156.0,Wentworth,115.0,"4,999 or less",11.0,Other Urban,4.6048,
241,115152,Werris Creek,115.0,"1,000 to 4,999",11.0,Other Urban,5.4511,115157.0,Werris Creek,115.0,"4,999 or less",11.0,Other Urban,5.4511,
242,115153,West Wyalong,115.0,"1,000 to 4,999",11.0,Other Urban,8.2726,115158.0,West Wyalong,115.0,"4,999 or less",11.0,Other Urban,8.2726,
243,115154,Wilberforce,115.0,"1,000 to 4,999",11.0,Other Urban,4.6339,115159.0,Wilberforce,115.0,"4,999 or less",11.0,Other Urban,1.7281,
244,115155,Wilton,115.0,"1,000 to 4,999",11.0,Other Urban,1.5889,115160.0,Wilton,115.0,"4,999 or less",11.0,Other Urban,2.9324,
245,115156,Wingham,115.0,"1,000 to 4,999",11.0,Other Urban,7.2556,115161.0,Wingham,115.0,"4,999 or less",11.0,Other Urban,7.2557,
246,115157,Wollongbar,115.0,"1,000 to 4,999",11.0,Other Urban,1.8376,115162.0,Wollongbar,115.0,"4,999 or less",11.0,Other Urban,2.9112,
247,115159,Wyee,115.0,"1,000 to 4,999",11.0,Other Urban,5.5092,115163.0,Wyee,115.0,"4,999 or less",11.0,Other Urban,5.5092,
248,115160,Wyee Point,115.0,"1,000 to 4,999",11.0,Other Urban,0.95,115164.0,Wyee Point,115.0,"4,999 or less",11.0,Other Urban,0.95,
249,115161,Yenda,115.0,"1,000 to 4,999",11.0,Other Urban,3.0959,115165.0,Yenda,115.0,"4,999 or less",11.0,Other Urban,3.0959,
250,121001,Adelong (L),121.0,500 or more,12.0,Bounded Locality,2.6267,121001.0,Adelong (L),121.0,500 or more,12.0,Bounded Locality,2.6267,
251,121002,Baradine (L),121.0,500 or more,12.0,Bounded Locality,3.189,121002.0,Baradine (L),121.0,500 or more,12.0,Bounded Locality,3.189,
252,121003,Bawley Point (L),121.0,500 or more,12.0,Bounded Locality,13.6622,121003.0,Bawley Point (L),121.0,500 or more,12.0,Bounded Locality,2.2931,
253,121004,Beechwood (L),121.0,500 or more,12.0,Bounded Locality,9.9177,121004.0,Beechwood (L),121.0,500 or more,12.0,Bounded Locality,9.9177,
